mine_cluster_mini,shapeGroup_primary_admin0,commodity_mineral__1,commodity_mineral__2,commodity_mineral__3,commodity_mineral__4,commodity_mineral__5,commodity_mineral__6,commodity_mineral__7,commodity_mineral__8,commodity_mineral__9,commodity_mineral__10,commodity_mineral__11,commodity_mineral__12,commodity_mineral__13,commodity_mineral__14,commodity_mineral__15,process_binary,mine_output_approx_copper,export_country_code,import_country_code,export_continent,export_landlocked,import_continent,import_landlocked,trade_value_thousandUSD,trade_quantity_tons,trade_quantity_tons_fraction,mine_output_tons,mine_output_thousandUSD
mine_2263,ZAF,Platinum,Palladium,Nickel,Copper,Cobalt,Chromite,,,,,,,,,,1.0,57859.85357291268,ZAF,IND,Africa,0,Asia,0,698217.646,78901.706,0.49105254395067965,28412.228289592593,251425.73158017578
mine_2263,ZAF,Platinum,Palladium,Nickel,Copper,Cobalt,Chromite,,,,,,,,,,1.0,57859.85357291268,ZAF,ITA,Africa,0,Europe,0,61588.176,5530.358,0.034418728092621885,1991.4625676049984,22177.686708720943
mine_2263,ZAF,Platinum,Palladium,Nickel,Copper,Cobalt,Chromite,,,,,,,,,,1.0,57859.85357291268,ZAF,KAZ,Africa,0,Asia,1,37.138,3.713,2.31082214583405e-05,1.33703830991002,13.373263871111856
mine_2263,ZAF,Platinum,Palladium,Nickel,Copper,Cobalt,Chromite,,,,,,,,,,1.0,57859.85357291268,ZAF,KHM,Africa,0,Asia,0,2580.372,2591.48,0.016128331199800765,933.1828815959113,929.1829296577265
mine_2263,ZAF,Platinum,Palladium,Nickel,Copper,Cobalt,Chromite,,,,,,,,,,1.0,57859.85357291268,ZAF,KOR,Africa,0,Asia,0,8021.058,2132.015,0.013268805486804152,767.7311425539486,2888.3549237840684
mine_2263,ZAF,Platinum,Palladium,Nickel,Copper,Cobalt,Chromite,,,,,,,,,,1.0,57859.85357291268,ZAF,MOZ,Africa,0,Africa,0,1.946,0.101,6.285834546976544e-07,0.036369746647161874,0.7007477918354159
mine_2263,ZAF,Platinum,Palladium,Nickel,Copper,Cobalt,Chromite,,,,,,,,,,1.0,57859.85357291268,ZAF,MYS,Africa,0,Asia,0,17364.456,1966.62,0.012239453402747534,708.1729816954602,6252.879855304849
mine_2263,ZAF,Platinum,Palladium,Nickel,Copper,Cobalt,Chromite,,,,,,,,,,1.0,57859.85357291268,ZAF,NAM,Africa,0,Africa,0,29.823,1.12,6.9704303887264645e-06,0.4033080816318941,10.73915796295355
mine_2263,ZAF,Platinum,Palladium,Nickel,Copper,Cobalt,Chromite,,,,,,,,,,1.0,57859.85357291268,ZAF,NLD,Africa,0,Europe,0,6347.76,693.7,0.004317310322017454,249.79894306075437,2285.8061680889928
mine_2263,ZAF,Platinum,Palladium,Nickel,Copper,Cobalt,Chromite,,,,,,,,,,1.0,57859.85357291268,ZAF,OMN,Africa,0,Asia,0,14167.797,1489.97,0.0092729751484739,536.5329842759581,5101.774133053664
mine_2263,ZAF,Platinum,Palladium,Nickel,Copper,Cobalt,Chromite,,,,,,,,,,1.0,57859.85357291268,ZAF,RUS,Africa,0,Europe,0,4.159,0.122,7.592790244862755e-07,0.043931773177759884,1.4976413495598635
mine_2263,ZAF,Platinum,Palladium,Nickel,Copper,Cobalt,Chromite,,,,,,,,,,1.0,57859.85357291268,ZAF,SGP,Africa,0,Asia,0,218.142,403.78,0.0025129646271071174,145.39976535832693,78.55217102084342
mine_2263,ZAF,Platinum,Palladium,Nickel,Copper,Cobalt,Chromite,,,,,,,,,,1.0,57859.85357291268,ZAF,SWZ,Africa,0,Africa,1,0.685,0.1,6.223598561362914e-07,0.03600965014570483,0.24666610349807808
mine_2263,ZAF,Platinum,Palladium,Nickel,Copper,Cobalt,Chromite,,,,,,,,,,1.0,57859.85357291268,ZAF,SYC,Africa,0,Africa,0,4.368,0.073,4.543226949794927e-07,0.02628704460636452,1.5729015183643869
mine_2263,ZAF,Platinum,Palladium,Nickel,Copper,Cobalt,Chromite,,,,,,,,,,1.0,57859.85357291268,ZAF,THA,Africa,0,Asia,0,20629.653,2652.332,0.01650704961945682,955.0954739025756,7428.665871572899
mine_2263,ZAF,Platinum,Palladium,Nickel,Copper,Cobalt,Chromite,,,,,,,,,,1.0,57859.85357291268,ZAF,TZA,Africa,0,Africa,0,0.06,0.005,3.111799280681457e-08,0.001800482507285241,0.02160579008742289
mine_2263,ZAF,Platinum,Palladium,Nickel,Copper,Cobalt,Chromite,,,,,,,,,,1.0,57859.85357291268,ZAF,ZMB,Africa,0,Africa,1,0.893,0.028,1.742607597181616e-07,0.01008270204079735,0.3215661758011441
mine_2263,ZAF,Platinum,Palladium,Nickel,Copper,Cobalt,Chromite,,,,,,,,,,1.0,57859.85357291268,ZAF,ZWE,Africa,0,Africa,1,7.422000000000001,3.292,2.048808646400671e-05,1.1854376827966027,2.6726362338142122
mine_2299,ZAF,Platinum,Copper,Palladium,,,,,,,,,,,,,1.0,568.424067327877,ZAF,ARE,Africa,0,Asia,0,5627.817,661.543,0.004117178063079706,2.3403031005288772,19.909208584036296
mine_2299,ZAF,Platinum,Copper,Palladium,,,,,,,,,,,,,1.0,568.424067327877,ZAF,AUS,Africa,0,Oceania,0,3812.75,1083.634,0.00674410300344394,3.833510459695755,13.488149140027899
mine_2299,ZAF,Platinum,Copper,Palladium,,,,,,,,,,,,,1.0,568.424067327877,ZAF,BEL,Africa,0,Europe,0,2060.017,199.683,0.0012427468315286308,0.7064072086363362,7.287605147726143
mine_2299,ZAF,Platinum,Copper,Palladium,,,,,,,,,,,,,1.0,568.424067327877,ZAF,BFA,Africa,0,Africa,1,22.605,0.427,2.657476585701964e-06,0.0015105736496733098,0.07996842470928611
mine_2299,ZAF,Platinum,Copper,Palladium,,,,,,,,,,,,,1.0,568.424067327877,ZAF,BGR,Africa,0,Europe,0,7302.187,803.723,0.0050020493065342855,2.843285211794805,25.832532241655738
mine_2299,ZAF,Platinum,Copper,Palladium,,,,,,,,,,,,,1.0,568.424067327877,ZAF,BWA,Africa,0,Africa,1,15.445,3.926,2.4433847951910803e-05,0.013888787233296056,0.05463889934239877
mine_2299,ZAF,Platinum,Copper,Palladium,,,,,,,,,,,,,1.0,568.424067327877,ZAF,CHE,Africa,0,Europe,1,3400.459,360.0,0.002240495482090649,1.2735515547596992,12.029610684296143
mine_2299,ZAF,Platinum,Copper,Palladium,,,,,,,,,,,,,1.0,568.424067327877,ZAF,CHN,Africa,0,Asia,0,449269.681,58789.134999999995,0.3658799760097701,207.97498411729958,1589.3558353998449
mine_2299,ZAF,Platinum,Copper,Palladium,,,,,,,,,,,,,1.0,568.424067327877,ZAF,COD,Africa,0,Africa,0,19.337,0.798,4.966431651967606e-06,0.0028230392797173333,0.06840740670663417
mine_2299,ZAF,Platinum,Copper,Palladium,,,,,,,,,,,,,1.0,568.424067327877,ZAF,DEU,Africa,0,Europe,0,7412.540000000001,912.553,0.005679363537967412,3.2282869220850774,26.222921782551285
mine_2299,ZAF,Platinum,Copper,Palladium,,,,,,,,,,,,,1.0,568.424067327877,ZAF,ESP,Africa,0,Europe,0,10584.218,1470.463,0.009151571411337394,5.2019734440739205,37.44318691615443
mine_2299,ZAF,Platinum,Copper,Palladium,,,,,,,,,,,,,1.0,568.424067327877,ZAF,GBR,Africa,0,Europe,0,223.893,22.344,0.00013906008625509295,0.07904509983208534,0.792053550693926
mine_2299,ZAF,Platinum,Copper,Palladium,,,,,,,,,,,,,1.0,568.424067327877,ZAF,IND,Africa,0,Asia,0,698217.646,78901.706,0.49105254395067965,279.1260843041464,2470.0449128443256
mine_2299,ZAF,Platinum,Copper,Palladium,,,,,,,,,,,,,1.0,568.424067327877,ZAF,ITA,Africa,0,Europe,0,61588.176,5530.358,0.034418728092621885,19.564433414660392,217.87699249892776
mine_2299,ZAF,Platinum,Copper,Palladium,,,,,,,,,,,,,1.0,568.424067327877,ZAF,KAZ,Africa,0,Asia,1,37.138,3.713,2.31082214583405e-05,0.013135269230063232,0.13138099344629364
mine_2299,ZAF,Platinum,Copper,Palladium,,,,,,,,,,,,,1.0,568.424067327877,ZAF,KHM,Africa,0,Asia,0,2580.372,2591.48,0.016128331199800765,9.167731619801849,9.128435479051097
mine_2299,ZAF,Platinum,Copper,Palladium,,,,,,,,,,,,,1.0,568.424067327877,ZAF,KOR,Africa,0,Asia,0,8021.058,2132.015,0.013268805486804152,7.542308383391667,28.37564135199368
mine_2299,ZAF,Platinum,Copper,Palladium,,,,,,,,,,,,,1.0,568.424067327877,ZAF,MOZ,Africa,0,Africa,0,1.946,0.101,6.285834546976544e-07,0.000357301963974249,0.006884253682117707
mine_2299,ZAF,Platinum,Copper,Palladium,,,,,,,,,,,,,1.0,568.424067327877,ZAF,MYS,Africa,0,Asia,0,17364.456,1966.62,0.012239453402747534,6.957199885059778,61.42924982321219
mine_2299,ZAF,Platinum,Copper,Palladium,,,,,,,,,,,,,1.0,568.424067327877,ZAF,NAM,Africa,0,Africa,0,29.823,1.12,6.9704303887264645e-06,0.0039621603925857314,0.10550313338221809
mine_2299,ZAF,Platinum,Copper,Palladium,,,,,,,,,,,,,1.0,568.424067327877,ZAF,NLD,Africa,0,Europe,0,6347.76,693.7,0.004317310322017454,2.4540630931577874,22.456110047892857
mine_2299,ZAF,Platinum,Copper,Palladium,,,,,,,,,,,,,1.0,568.424067327877,ZAF,OMN,Africa,0,Asia,0,14167.797,1489.97,0.0092729751484739,5.270982250125859,50.12061082463835
mine_2299,ZAF,Platinum,Copper,Palladium,,,,,,,,,,,,,1.0,568.424067327877,ZAF,RUS,Africa,0,Europe,0,4.159,0.122,7.592790244862755e-07,0.0004315924713352314,0.014713058100682191
mine_2299,ZAF,Platinum,Copper,Palladium,,,,,,,,,,,,,1.0,568.424067327877,ZAF,SGP,Africa,0,Asia,0,218.142,403.78,0.0025129646271071174,1.4284295743913094,0.7717085646066398
mine_2299,ZAF,Platinum,Copper,Palladium,,,,,,,,,,,,,1.0,568.424067327877,ZAF,SWZ,Africa,0,Africa,1,0.685,0.1,6.223598561362914e-07,0.00035376432076658317,0.002423285597251095
mine_2299,ZAF,Platinum,Copper,Palladium,,,,,,,,,,,,,1.0,568.424067327877,ZAF,SYC,Africa,0,Africa,0,4.368,0.073,4.543226949794927e-07,0.0002582479541596057,0.015452425531084352
mine_2299,ZAF,Platinum,Copper,Palladium,,,,,,,,,,,,,1.0,568.424067327877,ZAF,THA,Africa,0,Asia,0,20629.653,2652.332,0.01650704961945682,9.383004284274728,72.98035181195301
mine_2299,ZAF,Platinum,Copper,Palladium,,,,,,,,,,,,,1.0,568.424067327877,ZAF,TZA,Africa,0,Africa,0,0.06,0.005,3.111799280681457e-08,1.7688216038329157e-05,0.0002122585924599499
mine_2299,ZAF,Platinum,Copper,Palladium,,,,,,,,,,,,,1.0,568.424067327877,ZAF,ZMB,Africa,0,Africa,1,0.893,0.028,1.742607597181616e-07,9.905400981464328e-05,0.0031591153844455874
mine_2299,ZAF,Platinum,Copper,Palladium,,,,,,,,,,,,,1.0,568.424067327877,ZAF,ZWE,Africa,0,Africa,1,7.422000000000001,3.292,2.048808646400671e-05,0.011645921439635916,0.026256387887295802
mine_2345,ZAF,Platinum,Chromite,Copper,Nickel,Palladium,,,,,,,,,,,1.0,39395.17489521874,ZAF,ARE,Africa,0,Asia,0,5627.817,661.543,0.004117178063079706,162.19694986978297,1379.8267865056578
mine_2345,ZAF,Platinum,Chromite,Copper,Nickel,Palladium,,,,,,,,,,,1.0,39395.17489521874,ZAF,AUS,Africa,0,Oceania,0,3812.75,1083.634,0.00674410300344394,265.685117332044,934.8091063105724
mine_2345,ZAF,Platinum,Chromite,Copper,Nickel,Palladium,,,,,,,,,,,1.0,39395.17489521874,ZAF,BEL,Africa,0,Europe,0,2060.017,199.683,0.0012427468315286308,48.95822877854935,505.07446088901355
mine_2345,ZAF,Platinum,Chromite,Copper,Nickel,Palladium,,,,,,,,,,,1.0,39395.17489521874,ZAF,BFA,Africa,0,Africa,1,22.605,0.427,2.657476585701964e-06,0.10469175487367763,5.542288334706049
mine_2345,ZAF,Platinum,Chromite,Copper,Nickel,Palladium,,,,,,,,,,,1.0,39395.17489521874,ZAF,BGR,Africa,0,Europe,0,7302.187,803.723,0.0050020493065342855,197.0566072654258,1790.3484108799898
mine_2345,ZAF,Platinum,Chromite,Copper,Nickel,Palladium,,,,,,,,,,,1.0,39395.17489521874,ZAF,BWA,Africa,0,Africa,1,15.445,3.926,2.4433847951910803e-05,0.9625757134287083,3.7868012974799794
mine_2345,ZAF,Platinum,Chromite,Copper,Nickel,Palladium,,,,,,,,,,,1.0,39395.17489521874,ZAF,CHE,Africa,0,Europe,1,3400.459,360.0,0.002240495482090649,88.26471136890855,833.723700435576
mine_2345,ZAF,Platinum,Chromite,Copper,Nickel,Palladium,,,,,,,,,,,1.0,39395.17489521874,ZAF,CHN,Africa,0,Asia,0,449269.681,58789.134999999995,0.3658799760097701,14413.90564556333,110151.82977851838
mine_2345,ZAF,Platinum,Chromite,Copper,Nickel,Palladium,,,,,,,,,,,1.0,39395.17489521874,ZAF,COD,Africa,0,Africa,0,19.337,0.798,4.966431651967606e-06,0.19565344353441397,4.741040899279402
mine_2345,ZAF,Platinum,Chromite,Copper,Nickel,Palladium,,,,,,,,,,,1.0,39395.17489521874,ZAF,DEU,Africa,0,Europe,0,7412.540000000001,912.553,0.005679363537967412,223.73951987175445,1817.4047322513595
mine_2345,ZAF,Platinum,Chromite,Copper,Nickel,Palladium,,,,,,,,,,,1.0,39395.17489521874,ZAF,ESP,Africa,0,Europe,0,10584.218,1470.463,0.009151571411337394,360.5277563157204,2595.03596343224
mine_2345,ZAF,Platinum,Chromite,Copper,Nickel,Palladium,,,,,,,,,,,1.0,39395.17489521874,ZAF,GBR,Africa,0,Europe,0,223.893,22.344,0.00013906008625509295,5.47829641896359,54.89403061810844
mine_2345,ZAF,Platinum,Chromite,Copper,Nickel,Palladium,,,,,,,,,,,1.0,39395.17489521874,ZAF,IND,Africa,0,Asia,0,698217.646,78901.706,0.49105254395067965,19345.10085167911,171188.83054685764
mine_2345,ZAF,Platinum,Chromite,Copper,Nickel,Palladium,,,,,,,,,,,1.0,39395.17489521874,ZAF,ITA,Africa,0,Europe,0,61588.176,5530.358,0.034418728092621885,1355.9318128798177,15100.173828826502
mine_2345,ZAF,Platinum,Chromite,Copper,Nickel,Palladium,,,,,,,,,,,1.0,39395.17489521874,ZAF,KAZ,Africa,0,Asia,1,37.138,3.713,2.31082214583405e-05,0.9103524258687706,9.105485696718127
mine_2345,ZAF,Platinum,Chromite,Copper,Nickel,Palladium,,,,,,,,,,,1.0,39395.17489521874,ZAF,KHM,Africa,0,Asia,0,2580.372,2591.48,0.016128331199800765,635.3784283841643,632.6549716789258
mine_2345,ZAF,Platinum,Chromite,Copper,Nickel,Palladium,,,,,,,,,,,1.0,39395.17489521874,ZAF,KOR,Africa,0,Asia,0,8021.058,2132.015,0.013268805486804152,522.7269128032876,1966.6010256757636
mine_2345,ZAF,Platinum,Chromite,Copper,Nickel,Palladium,,,,,,,,,,,1.0,39395.17489521874,ZAF,MOZ,Africa,0,Africa,0,1.946,0.101,6.285834546976544e-07,0.0247631551340549,0.4771198008997112
mine_2345,ZAF,Platinum,Chromite,Copper,Nickel,Palladium,,,,,,,,,,,1.0,39395.17489521874,ZAF,MYS,Africa,0,Asia,0,17364.456,1966.62,0.012239453402747534,482.1754074231192,4257.413046994756
mine_2345,ZAF,Platinum,Chromite,Copper,Nickel,Palladium,,,,,,,,,,,1.0,39395.17489521874,ZAF,NAM,Africa,0,Africa,0,29.823,1.12,6.9704303887264645e-06,0.2746013242588266,7.311995797652665
mine_2345,ZAF,Platinum,Chromite,Copper,Nickel,Palladium,,,,,,,,,,,1.0,39395.17489521874,ZAF,NLD,Africa,0,Europe,0,6347.76,693.7,0.004317310322017454,170.08119521281074,1556.3422339975082
mine_2345,ZAF,Platinum,Chromite,Copper,Nickel,Palladium,,,,,,,,,,,1.0,39395.17489521874,ZAF,OMN,Africa,0,Asia,0,14167.797,1489.97,0.0092729751484739,365.3104777731463,3473.656980384135
mine_2345,ZAF,Platinum,Chromite,Copper,Nickel,Palladium,,,,,,,,,,,1.0,39395.17489521874,ZAF,RUS,Africa,0,Europe,0,4.159,0.122,7.592790244862755e-07,0.029911929963907895,1.0197025960646962
mine_2345,ZAF,Platinum,Chromite,Copper,Nickel,Palladium,,,,,,,,,,,1.0,39395.17489521874,ZAF,SGP,Africa,0,Asia,0,218.142,403.78,0.0025129646271071174,98.99868099038304,53.484001853990144
mine_2345,ZAF,Platinum,Chromite,Copper,Nickel,Palladium,,,,,,,,,,,1.0,39395.17489521874,ZAF,SWZ,Africa,0,Africa,1,0.685,0.1,6.223598561362914e-07,0.024517975380252376,0.16794813135472877
mine_2345,ZAF,Platinum,Chromite,Copper,Nickel,Palladium,,,,,,,,,,,1.0,39395.17489521874,ZAF,SYC,Africa,0,Africa,0,4.368,0.073,4.543226949794927e-07,0.017898122027584232,1.070945164609424
mine_2345,ZAF,Platinum,Chromite,Copper,Nickel,Palladium,,,,,,,,,,,1.0,39395.17489521874,ZAF,THA,Africa,0,Asia,0,20629.653,2652.332,0.01650704961945682,650.2981067625553,5057.973243571495
mine_2345,ZAF,Platinum,Chromite,Copper,Nickel,Palladium,,,,,,,,,,,1.0,39395.17489521874,ZAF,TZA,Africa,0,Africa,0,0.06,0.005,3.111799280681457e-08,0.0012258987690126188,0.014710785228151424
mine_2345,ZAF,Platinum,Chromite,Copper,Nickel,Palladium,,,,,,,,,,,1.0,39395.17489521874,ZAF,ZMB,Africa,0,Africa,1,0.893,0.028,1.742607597181616e-07,0.006865033106470665,0.21894552014565372
mine_2345,ZAF,Platinum,Chromite,Copper,Nickel,Palladium,,,,,,,,,,,1.0,39395.17489521874,ZAF,ZWE,Africa,0,Africa,1,7.422000000000001,3.292,2.048808646400671e-05,0.8071317495179081,1.8197241327223312
mine_2845,ZAF,Platinum,Cobalt,Nickel,Copper,Palladium,,,,,,,,,,,1.0,3894.9133247352993,ZAF,ARE,Africa,0,Asia,0,5627.817,661.543,0.004117178063079706,16.036051698197017,136.42040556697302
mine_2845,ZAF,Platinum,Cobalt,Nickel,Copper,Palladium,,,,,,,,,,,1.0,3894.9133247352993,ZAF,AUS,Africa,0,Oceania,0,3812.75,1083.634,0.00674410300344394,26.267696651501154,92.42249727122905
mine_2845,ZAF,Platinum,Cobalt,Nickel,Copper,Palladium,,,,,,,,,,,1.0,3894.9133247352993,ZAF,BEL,Africa,0,Europe,0,2060.017,199.683,0.0012427468315286308,4.8403911933934385,49.93558863318745
mine_2845,ZAF,Platinum,Cobalt,Nickel,Copper,Palladium,,,,,,,,,,,1.0,3894.9133247352993,ZAF,BFA,Africa,0,Africa,1,22.605,0.427,2.657476585701964e-06,0.01035064096382265,0.5479537212815246
mine_2845,ZAF,Platinum,Cobalt,Nickel,Copper,Palladium,,,,,,,,,,,1.0,3894.9133247352993,ZAF,BGR,Africa,0,Europe,0,7302.187,803.723,0.0050020493065342855,19.482548495003353,177.00776554494902
mine_2845,ZAF,Platinum,Cobalt,Nickel,Copper,Palladium,,,,,,,,,,,1.0,3894.9133247352993,ZAF,BWA,Africa,0,Africa,1,15.445,3.926,2.4433847951910803e-05,0.09516771996245368,0.37439262221602065
mine_2845,ZAF,Platinum,Cobalt,Nickel,Copper,Palladium,,,,,,,,,,,1.0,3894.9133247352993,ZAF,CHE,Africa,0,Europe,1,3400.459,360.0,0.002240495482090649,8.726535707204107,82.42840801217659
mine_2845,ZAF,Platinum,Cobalt,Nickel,Copper,Palladium,,,,,,,,,,,1.0,3894.9133247352993,ZAF,CHN,Africa,0,Asia,0,449269.681,58789.134999999995,0.3658799760097701,1425.0707938142853,10890.46642614083
mine_2845,ZAF,Platinum,Cobalt,Nickel,Copper,Palladium,,,,,,,,,,,1.0,3894.9133247352993,ZAF,COD,Africa,0,Africa,0,19.337,0.798,4.966431651967606e-06,0.019343820817635773,0.46873616936168283
mine_2845,ZAF,Platinum,Cobalt,Nickel,Copper,Palladium,,,,,,,,,,,1.0,3894.9133247352993,ZAF,DEU,Africa,0,Europe,0,7412.540000000001,912.553,0.005679363537967412,22.120628720045083,179.6827638641076
mine_2845,ZAF,Platinum,Cobalt,Nickel,Copper,Palladium,,,,,,,,,,,1.0,3894.9133247352993,ZAF,ESP,Africa,0,Europe,0,10584.218,1470.463,0.009151571411337394,35.64457743228464,256.565434193979
mine_2845,ZAF,Platinum,Cobalt,Nickel,Copper,Palladium,,,,,,,,,,,1.0,3894.9133247352993,ZAF,GBR,Africa,0,Europe,0,223.893,22.344,0.00013906008625509295,0.5416269828938016,5.427250719702914
mine_2845,ZAF,Platinum,Cobalt,Nickel,Copper,Palladium,,,,,,,,,,,1.0,3894.9133247352993,ZAF,IND,Africa,0,Asia,0,698217.646,78901.706,0.49105254395067965,1912.6070965786685,16925.058942274994
mine_2845,ZAF,Platinum,Cobalt,Nickel,Copper,Palladium,,,,,,,,,,,1.0,3894.9133247352993,ZAF,ITA,Africa,0,Europe,0,61588.176,5530.358,0.034418728092621885,134.05796266839414,1492.9206027932528
mine_2845,ZAF,Platinum,Cobalt,Nickel,Copper,Palladium,,,,,,,,,,,1.0,3894.9133247352993,ZAF,KAZ,Africa,0,Asia,1,37.138,3.713,2.31082214583405e-05,0.09000451966902458,0.9002391197059614
mine_2845,ZAF,Platinum,Cobalt,Nickel,Copper,Palladium,,,,,,,,,,,1.0,3894.9133247352993,ZAF,KHM,Africa,0,Asia,0,2580.372,2591.48,0.016128331199800765,62.81845209584806,62.54918998852688
mine_2845,ZAF,Platinum,Cobalt,Nickel,Copper,Palladium,,,,,,,,,,,1.0,3894.9133247352993,ZAF,KOR,Africa,0,Asia,0,8021.058,2132.015,0.013268805486804152,51.68084729387434,194.43346957376434
mine_2845,ZAF,Platinum,Cobalt,Nickel,Copper,Palladium,,,,,,,,,,,1.0,3894.9133247352993,ZAF,MOZ,Africa,0,Africa,0,1.946,0.101,6.285834546976544e-07,0.0024482780734100414,0.047171773572831095
mine_2845,ZAF,Platinum,Cobalt,Nickel,Copper,Palladium,,,,,,,,,,,1.0,3894.9133247352993,ZAF,MYS,Africa,0,Asia,0,17364.456,1966.62,0.012239453402747534,47.67161014583817,420.9209592227072
mine_2845,ZAF,Platinum,Cobalt,Nickel,Copper,Palladium,,,,,,,,,,,1.0,3894.9133247352993,ZAF,NAM,Africa,0,Africa,0,29.823,1.12,6.9704303887264645e-06,0.02714922220019056,0.7229207622109669
mine_2845,ZAF,Platinum,Cobalt,Nickel,Copper,Palladium,,,,,,,,,,,1.0,3894.9133247352993,ZAF,NLD,Africa,0,Europe,0,6347.76,693.7,0.004317310322017454,16.815549500243026,153.8720952798943
mine_2845,ZAF,Platinum,Cobalt,Nickel,Copper,Palladium,,,,,,,,,,,1.0,3894.9133247352993,ZAF,OMN,Africa,0,Asia,0,14167.797,1489.97,0.0092729751484739,36.117434465730284,343.4327400358867
mine_2845,ZAF,Platinum,Cobalt,Nickel,Copper,Palladium,,,,,,,,,,,1.0,3894.9133247352993,ZAF,RUS,Africa,0,Europe,0,4.159,0.122,7.592790244862755e-07,0.002957325989663614,0.10081572779517188
mine_2845,ZAF,Platinum,Cobalt,Nickel,Copper,Palladium,,,,,,,,,,,1.0,3894.9133247352993,ZAF,SGP,Africa,0,Asia,0,218.142,403.78,0.0025129646271071174,9.787779410707984,5.287844311780329
mine_2845,ZAF,Platinum,Cobalt,Nickel,Copper,Palladium,,,,,,,,,,,1.0,3894.9133247352993,ZAF,SWZ,Africa,0,Africa,1,0.685,0.1,6.223598561362914e-07,0.0024240376964455856,0.01660465822065226
mine_2845,ZAF,Platinum,Cobalt,Nickel,Copper,Palladium,,,,,,,,,,,1.0,3894.9133247352993,ZAF,SYC,Africa,0,Africa,0,4.368,0.073,4.543226949794927e-07,0.001769547518405277,0.10588196658074316
mine_2845,ZAF,Platinum,Cobalt,Nickel,Copper,Palladium,,,,,,,,,,,1.0,3894.9133247352993,ZAF,THA,Africa,0,Asia,0,20629.653,2652.332,0.01650704961945682,64.29352751488912,500.0705653659176
mine_2845,ZAF,Platinum,Cobalt,Nickel,Copper,Palladium,,,,,,,,,,,1.0,3894.9133247352993,ZAF,TZA,Africa,0,Africa,0,0.06,0.005,3.111799280681457e-08,0.00012120188482227927,0.0014544226178673512
mine_2845,ZAF,Platinum,Cobalt,Nickel,Copper,Palladium,,,,,,,,,,,1.0,3894.9133247352993,ZAF,ZMB,Africa,0,Africa,1,0.893,0.028,1.742607597181616e-07,0.0006787305550047639,0.02164665662925908
mine_2845,ZAF,Platinum,Cobalt,Nickel,Copper,Palladium,,,,,,,,,,,1.0,3894.9133247352993,ZAF,ZWE,Africa,0,Africa,1,7.422000000000001,3.292,2.048808646400671e-05,0.07979932096698866,0.17991207783019134
mine_2857,ZAF,Platinum,Palladium,Nickel,Copper,,,,,,,,,,,,1.0,18084.36237466416,ZAF,ARE,Africa,0,Asia,0,5627.817,661.543,0.004117178063079706,74.45654005375131,633.4097433963968
mine_2857,ZAF,Platinum,Palladium,Nickel,Copper,,,,,,,,,,,,1.0,18084.36237466416,ZAF,AUS,Africa,0,Oceania,0,3812.75,1083.634,0.00674410300344394,121.96280260634114,429.1242943995179
mine_2857,ZAF,Platinum,Palladium,Nickel,Copper,,,,,,,,,,,,1.0,18084.36237466416,ZAF,BEL,Africa,0,Europe,0,2060.017,199.683,0.0012427468315286308,22.474284041329472,231.85452536253666
mine_2857,ZAF,Platinum,Palladium,Nickel,Copper,,,,,,,,,,,,1.0,18084.36237466416,ZAF,BFA,Africa,0,Africa,1,22.605,0.427,2.657476585701964e-06,0.04805876957801958,2.544188492531926
mine_2857,ZAF,Platinum,Palladium,Nickel,Copper,,,,,,,,,,,,1.0,18084.36237466416,ZAF,BGR,Africa,0,Europe,0,7302.187,803.723,0.0050020493065342855,90.45887227530359,821.8597715424124
mine_2857,ZAF,Platinum,Palladium,Nickel,Copper,,,,,,,,,,,,1.0,18084.36237466416,ZAF,BWA,Africa,0,Africa,1,15.445,3.926,2.4433847951910803e-05,0.4418705605698007,1.7383318410597481
mine_2857,ZAF,Platinum,Palladium,Nickel,Copper,,,,,,,,,,,,1.0,18084.36237466416,ZAF,CHE,Africa,0,Europe,1,3400.459,360.0,0.002240495482090649,40.51793219692517,382.7210200011777
mine_2857,ZAF,Platinum,Palladium,Nickel,Copper,,,,,,,,,,,,1.0,18084.36237466416,ZAF,CHN,Africa,0,Asia,0,449269.681,58789.134999999995,0.3658799760097701,6616.706071794112,50565.217980256115
mine_2857,ZAF,Platinum,Palladium,Nickel,Copper,,,,,,,,,,,,1.0,18084.36237466416,ZAF,COD,Africa,0,Africa,0,19.337,0.798,4.966431651967606e-06,0.08981474970318414,2.1763757080331723
mine_2857,ZAF,Platinum,Palladium,Nickel,Copper,,,,,,,,,,,,1.0,18084.36237466416,ZAF,DEU,Africa,0,Europe,0,7412.540000000001,912.553,0.005679363537967412,102.70766827805738,834.2799809083216
mine_2857,ZAF,Platinum,Palladium,Nickel,Copper,,,,,,,,,,,,1.0,18084.36237466416,ZAF,ESP,Africa,0,Europe,0,10584.218,1470.463,0.009151571411337394,165.50033370024215,1191.2517424485416
mine_2857,ZAF,Platinum,Palladium,Nickel,Copper,,,,,,,,,,,,1.0,18084.36237466416,ZAF,GBR,Africa,0,Europe,0,223.893,22.344,0.00013906008625509295,2.5148129916891557,25.199114981572688
mine_2857,ZAF,Platinum,Palladium,Nickel,Copper,,,,,,,,,,,,1.0,18084.36237466416,ZAF,IND,Africa,0,Asia,0,698217.646,78901.706,0.49105254395067965,8880.37214980479,78584.26455367974
