mine_cluster_mini,shapeGroup_primary_admin0,commodity_mineral__1,commodity_mineral__2,commodity_mineral__3,commodity_mineral__4,commodity_mineral__5,commodity_mineral__6,commodity_mineral__7,commodity_mineral__8,commodity_mineral__9,commodity_mineral__10,commodity_mineral__11,commodity_mineral__12,commodity_mineral__13,commodity_mineral__14,commodity_mineral__15,process_binary,mine_output_approx_copper,export_country_code,import_country_code,export_continent,export_landlocked,import_continent,import_landlocked,trade_value_thousandUSD,trade_quantity_tons,trade_quantity_tons_fraction,mine_output_approx_copper_export,id,iso3
mine_2845,ZAF,Platinum,Cobalt,Nickel,Copper,Palladium,,,,,,,,,,,1.0,3894.9133247352993,ZAF,CHE,Africa,0,Europe,1,3400.459,360.0,0.002240495482090649,8.726535707204107,port1114_land,CHE
mine_2845,ZAF,Platinum,Cobalt,Nickel,Copper,Palladium,,,,,,,,,,,1.0,3894.9133247352993,ZAF,CHN,Africa,0,Asia,0,449269.681,58789.134999999995,0.3658799760097701,1425.0707938142853,port1195_land,CHN
mine_2845,ZAF,Platinum,Cobalt,Nickel,Copper,Palladium,,,,,,,,,,,1.0,3894.9133247352993,ZAF,DEU,Africa,0,Europe,0,7412.540000000001,912.553,0.005679363537967412,22.120628720045083,port446_land,DEU
mine_2845,ZAF,Platinum,Cobalt,Nickel,Copper,Palladium,,,,,,,,,,,1.0,3894.9133247352993,ZAF,ESP,Africa,0,Europe,0,10584.218,1470.463,0.009151571411337394,35.64457743228464,port635_land,ESP
mine_2845,ZAF,Platinum,Cobalt,Nickel,Copper,Palladium,,,,,,,,,,,1.0,3894.9133247352993,ZAF,GBR,Africa,0,Europe,0,223.893,22.344,0.00013906008625509295,0.5416269828938016,port493_land,GBR
mine_2845,ZAF,Platinum,Cobalt,Nickel,Copper,Palladium,,,,,,,,,,,1.0,3894.9133247352993,ZAF,IND,Africa,0,Asia,0,698217.646,78901.706,0.49105254395067965,1912.6070965786685,port1367_land,IND
mine_2845,ZAF,Platinum,Cobalt,Nickel,Copper,Palladium,,,,,,,,,,,1.0,3894.9133247352993,ZAF,ITA,Africa,0,Europe,0,61588.176,5530.358,0.034418728092621885,134.05796266839414,port1004_land,ITA
mine_2845,ZAF,Platinum,Cobalt,Nickel,Copper,Palladium,,,,,,,,,,,1.0,3894.9133247352993,ZAF,KAZ,Africa,0,Asia,1,37.138,3.713,2.31082214583405e-05,0.09000451966902458,port16_land,KAZ
mine_2845,ZAF,Platinum,Cobalt,Nickel,Copper,Palladium,,,,,,,,,,,1.0,3894.9133247352993,ZAF,KAZ,Africa,0,Asia,1,37.138,3.713,2.31082214583405e-05,0.09000451966902458,port100_land,KAZ
mine_2845,ZAF,Platinum,Cobalt,Nickel,Copper,Palladium,,,,,,,,,,,1.0,3894.9133247352993,ZAF,KHM,Africa,0,Asia,0,2580.372,2591.48,0.016128331199800765,62.81845209584806,port535_land,KHM
mine_2845,ZAF,Platinum,Cobalt,Nickel,Copper,Palladium,,,,,,,,,,,1.0,3894.9133247352993,ZAF,KOR,Africa,0,Asia,0,8021.058,2132.015,0.013268805486804152,51.68084729387434,port915_land,KOR
mine_2845,ZAF,Platinum,Cobalt,Nickel,Copper,Palladium,,,,,,,,,,,1.0,3894.9133247352993,ZAF,MYS,Africa,0,Asia,0,17364.456,1966.62,0.012239453402747534,47.67161014583817,port672_land,MYS
mine_2845,ZAF,Platinum,Cobalt,Nickel,Copper,Palladium,,,,,,,,,,,1.0,3894.9133247352993,ZAF,NLD,Africa,0,Europe,0,6347.76,693.7,0.004317310322017454,16.815549500243026,port1114_land,NLD
mine_2845,ZAF,Platinum,Cobalt,Nickel,Copper,Palladium,,,,,,,,,,,1.0,3894.9133247352993,ZAF,OMN,Africa,0,Asia,0,14167.797,1489.97,0.0092729751484739,36.117434465730284,port988_land,OMN
mine_2845,ZAF,Platinum,Cobalt,Nickel,Copper,Palladium,,,,,,,,,,,1.0,3894.9133247352993,ZAF,RUS,Africa,0,Europe,0,4.159,0.122,7.592790244862755e-07,0.002957325989663614,port1095_land,RUS
mine_2845,ZAF,Platinum,Cobalt,Nickel,Copper,Palladium,,,,,,,,,,,1.0,3894.9133247352993,ZAF,SGP,Africa,0,Asia,0,218.142,403.78,0.0025129646271071174,9.787779410707984,port1201_land,SGP
mine_2845,ZAF,Platinum,Cobalt,Nickel,Copper,Palladium,,,,,,,,,,,1.0,3894.9133247352993,ZAF,THA,Africa,0,Asia,0,20629.653,2652.332,0.01650704961945682,64.29352751488912,port701_land,THA
mine_2857,ZAF,Platinum,Palladium,Nickel,Copper,,,,,,,,,,,,1.0,18084.36237466416,ZAF,ARE,Africa,0,Asia,0,5627.817,661.543,0.004117178063079706,74.45654005375131,port747_land,ARE
mine_2857,ZAF,Platinum,Palladium,Nickel,Copper,,,,,,,,,,,,1.0,18084.36237466416,ZAF,AUS,Africa,0,Oceania,0,3812.75,1083.634,0.00674410300344394,121.96280260634114,port955_land,AUS
mine_2857,ZAF,Platinum,Palladium,Nickel,Copper,,,,,,,,,,,,1.0,18084.36237466416,ZAF,BEL,Africa,0,Europe,0,2060.017,199.683,0.0012427468315286308,22.474284041329472,port57_land,BEL
mine_2857,ZAF,Platinum,Palladium,Nickel,Copper,,,,,,,,,,,,1.0,18084.36237466416,ZAF,BGR,Africa,0,Europe,0,7302.187,803.723,0.0050020493065342855,90.45887227530359,port1355_land,BGR
mine_2857,ZAF,Platinum,Palladium,Nickel,Copper,,,,,,,,,,,,1.0,18084.36237466416,ZAF,CHE,Africa,0,Europe,1,3400.459,360.0,0.002240495482090649,40.51793219692517,port1114_land,CHE
mine_2857,ZAF,Platinum,Palladium,Nickel,Copper,,,,,,,,,,,,1.0,18084.36237466416,ZAF,CHN,Africa,0,Asia,0,449269.681,58789.134999999995,0.3658799760097701,6616.706071794112,port1195_land,CHN
mine_2857,ZAF,Platinum,Palladium,Nickel,Copper,,,,,,,,,,,,1.0,18084.36237466416,ZAF,DEU,Africa,0,Europe,0,7412.540000000001,912.553,0.005679363537967412,102.70766827805738,port446_land,DEU
mine_2857,ZAF,Platinum,Palladium,Nickel,Copper,,,,,,,,,,,,1.0,18084.36237466416,ZAF,ESP,Africa,0,Europe,0,10584.218,1470.463,0.009151571411337394,165.50033370024215,port635_land,ESP
mine_2857,ZAF,Platinum,Palladium,Nickel,Copper,,,,,,,,,,,,1.0,18084.36237466416,ZAF,GBR,Africa,0,Europe,0,223.893,22.344,0.00013906008625509295,2.5148129916891557,port493_land,GBR
mine_2857,ZAF,Platinum,Palladium,Nickel,Copper,,,,,,,,,,,,1.0,18084.36237466416,ZAF,IND,Africa,0,Asia,0,698217.646,78901.706,0.49105254395067965,8880.37214980479,port1367_land,IND
mine_2857,ZAF,Platinum,Palladium,Nickel,Copper,,,,,,,,,,,,1.0,18084.36237466416,ZAF,ITA,Africa,0,Europe,0,61588.176,5530.358,0.034418728092621885,622.4407513020076,port1004_land,ITA
mine_2857,ZAF,Platinum,Palladium,Nickel,Copper,,,,,,,,,,,,1.0,18084.36237466416,ZAF,KAZ,Africa,0,Asia,1,37.138,3.713,2.31082214583405e-05,0.41789745068661993,port16_land,KAZ
mine_2857,ZAF,Platinum,Palladium,Nickel,Copper,,,,,,,,,,,,1.0,18084.36237466416,ZAF,KAZ,Africa,0,Asia,1,37.138,3.713,2.31082214583405e-05,0.41789745068661993,port100_land,KAZ
mine_2857,ZAF,Platinum,Palladium,Nickel,Copper,,,,,,,,,,,,1.0,18084.36237466416,ZAF,KHM,Africa,0,Asia,0,2580.372,2591.48,0.016128331199800765,291.67058591579905,port535_land,KHM
mine_2857,ZAF,Platinum,Palladium,Nickel,Copper,,,,,,,,,,,,1.0,18084.36237466416,ZAF,KOR,Africa,0,Asia,0,8021.058,2132.015,0.013268805486804152,239.9578867022984,port915_land,KOR
mine_2857,ZAF,Platinum,Palladium,Nickel,Copper,,,,,,,,,,,,1.0,18084.36237466416,ZAF,MYS,Africa,0,Asia,0,17364.456,1966.62,0.012239453402747534,221.34271060310274,port672_land,MYS
mine_2857,ZAF,Platinum,Palladium,Nickel,Copper,,,,,,,,,,,,1.0,18084.36237466416,ZAF,NLD,Africa,0,Europe,0,6347.76,693.7,0.004317310322017454,78.07580434724166,port1114_land,NLD
mine_2857,ZAF,Platinum,Palladium,Nickel,Copper,,,,,,,,,,,,1.0,18084.36237466416,ZAF,OMN,Africa,0,Asia,0,14167.797,1489.97,0.0092729751484739,167.69584287625722,port988_land,OMN
mine_2857,ZAF,Platinum,Palladium,Nickel,Copper,,,,,,,,,,,,1.0,18084.36237466416,ZAF,RUS,Africa,0,Europe,0,4.159,0.122,7.592790244862755e-07,0.013731077022291309,port1095_land,RUS
mine_2857,ZAF,Platinum,Palladium,Nickel,Copper,,,,,,,,,,,,1.0,18084.36237466416,ZAF,SGP,Africa,0,Asia,0,218.142,403.78,0.0025129646271071174,45.445362951317904,port1201_land,SGP
mine_2857,ZAF,Platinum,Palladium,Nickel,Copper,,,,,,,,,,,,1.0,18084.36237466416,ZAF,THA,Africa,0,Asia,0,20629.653,2652.332,0.01650704961945682,298.51946705481924,port701_land,THA
mine_2865,ZAF,Platinum,Chromite,Nickel,Palladium,Copper,,,,,,,,,,,1.0,16548.521952795574,ZAF,ARE,Africa,0,Asia,0,5627.817,661.543,0.004117178063079706,68.13321156044289,port747_land,ARE
mine_2865,ZAF,Platinum,Chromite,Nickel,Palladium,Copper,,,,,,,,,,,1.0,16548.521952795574,ZAF,AUS,Africa,0,Oceania,0,3812.75,1083.634,0.00674410300344394,111.6049366044066,port955_land,AUS
mine_2865,ZAF,Platinum,Chromite,Nickel,Palladium,Copper,,,,,,,,,,,1.0,16548.521952795574,ZAF,BEL,Africa,0,Europe,0,2060.017,199.683,0.0012427468315286308,20.56562322331869,port57_land,BEL
mine_2865,ZAF,Platinum,Chromite,Nickel,Palladium,Copper,,,,,,,,,,,1.0,16548.521952795574,ZAF,BGR,Africa,0,Europe,0,7302.187,803.723,0.0050020493065342855,82.7765227581485,port1355_land,BGR
mine_2865,ZAF,Platinum,Chromite,Nickel,Palladium,Copper,,,,,,,,,,,1.0,16548.521952795574,ZAF,CHE,Africa,0,Europe,1,3400.459,360.0,0.002240495482090649,37.07688867051641,port1114_land,CHE
mine_2865,ZAF,Platinum,Chromite,Nickel,Palladium,Copper,,,,,,,,,,,1.0,16548.521952795574,ZAF,CHN,Africa,0,Asia,0,449269.681,58789.134999999995,0.3658799760097701,6054.772815085999,port1195_land,CHN
mine_2865,ZAF,Platinum,Chromite,Nickel,Palladium,Copper,,,,,,,,,,,1.0,16548.521952795574,ZAF,DEU,Africa,0,Europe,0,7412.540000000001,912.553,0.005679363537967412,93.98507218596045,port446_land,DEU
mine_2865,ZAF,Platinum,Chromite,Nickel,Palladium,Copper,,,,,,,,,,,1.0,16548.521952795574,ZAF,ESP,Africa,0,Europe,0,10584.218,1470.463,0.009151571411337394,151.44498040309324,port635_land,ESP
mine_2865,ZAF,Platinum,Chromite,Nickel,Palladium,Copper,,,,,,,,,,,1.0,16548.521952795574,ZAF,GBR,Africa,0,Europe,0,223.893,22.344,0.00013906008625509295,2.301238890150052,port493_land,GBR
mine_2865,ZAF,Platinum,Chromite,Nickel,Palladium,Copper,,,,,,,,,,,1.0,16548.521952795574,ZAF,IND,Africa,0,Asia,0,698217.646,78901.706,0.49105254395067965,8126.193803543936,port1367_land,IND
mine_2865,ZAF,Platinum,Chromite,Nickel,Palladium,Copper,,,,,,,,,,,1.0,16548.521952795574,ZAF,ITA,Africa,0,Europe,0,61588.176,5530.358,0.034418728092621885,569.579077428055,port1004_land,ITA
mine_2865,ZAF,Platinum,Chromite,Nickel,Palladium,Copper,,,,,,,,,,,1.0,16548.521952795574,ZAF,KAZ,Africa,0,Asia,1,37.138,3.713,2.31082214583405e-05,0.3824069100934095,port16_land,KAZ
mine_2865,ZAF,Platinum,Chromite,Nickel,Palladium,Copper,,,,,,,,,,,1.0,16548.521952795574,ZAF,KAZ,Africa,0,Asia,1,37.138,3.713,2.31082214583405e-05,0.3824069100934095,port100_land,KAZ
mine_2865,ZAF,Platinum,Chromite,Nickel,Palladium,Copper,,,,,,,,,,,1.0,16548.521952795574,ZAF,KHM,Africa,0,Asia,0,2580.372,2591.48,0.016128331199800765,266.90004292186075,port535_land,KHM
mine_2865,ZAF,Platinum,Chromite,Nickel,Palladium,Copper,,,,,,,,,,,1.0,16548.521952795574,ZAF,KOR,Africa,0,Asia,0,8021.058,2132.015,0.013268805486804152,219.57911888575288,port915_land,KOR
mine_2865,ZAF,Platinum,Chromite,Nickel,Palladium,Copper,,,,,,,,,,,1.0,16548.521952795574,ZAF,MYS,Africa,0,Asia,0,17364.456,1966.62,0.012239453402747534,202.54486332558605,port672_land,MYS
mine_2865,ZAF,Platinum,Chromite,Nickel,Palladium,Copper,,,,,,,,,,,1.0,16548.521952795574,ZAF,NLD,Africa,0,Europe,0,6347.76,693.7,0.004317310322017454,71.44510464093676,port1114_land,NLD
mine_2865,ZAF,Platinum,Chromite,Nickel,Palladium,Copper,,,,,,,,,,,1.0,16548.521952795574,ZAF,OMN,Africa,0,Asia,0,14167.797,1489.97,0.0092729751484739,153.45403281224816,port988_land,OMN
mine_2865,ZAF,Platinum,Chromite,Nickel,Palladium,Copper,,,,,,,,,,,1.0,16548.521952795574,ZAF,RUS,Africa,0,Europe,0,4.159,0.122,7.592790244862755e-07,0.012564945605008338,port1095_land,RUS
mine_2865,ZAF,Platinum,Chromite,Nickel,Palladium,Copper,,,,,,,,,,,1.0,16548.521952795574,ZAF,SGP,Africa,0,Asia,0,218.142,403.78,0.0025129646271071174,41.585850298280874,port1201_land,SGP
mine_2865,ZAF,Platinum,Chromite,Nickel,Palladium,Copper,,,,,,,,,,,1.0,16548.521952795574,ZAF,THA,Africa,0,Asia,0,20629.653,2652.332,0.01650704961945682,273.167273003467,port701_land,THA
mine_3169,ZAF,Copper,IronOre,U3O8,Titanium,Nickel,Silver,,,,,,,,,,1.0,319444.88919346704,ZAF,ARE,Africa,0,Asia,0,5627.817,661.543,0.004117178063079706,1315.21149015027,port747_land,ARE
mine_3169,ZAF,Copper,IronOre,U3O8,Titanium,Nickel,Silver,,,,,,,,,,1.0,319444.88919346704,ZAF,AUS,Africa,0,Oceania,0,3812.75,1083.634,0.00674410300344394,2154.3692366444775,port955_land,AUS
mine_3169,ZAF,Copper,IronOre,U3O8,Titanium,Nickel,Silver,,,,,,,,,,1.0,319444.88919346704,ZAF,BEL,Africa,0,Europe,0,2060.017,199.683,0.0012427468315286308,396.9891238931957,port57_land,BEL
mine_3169,ZAF,Copper,IronOre,U3O8,Titanium,Nickel,Silver,,,,,,,,,,1.0,319444.88919346704,ZAF,BGR,Africa,0,Europe,0,7302.187,803.723,0.0050020493065342855,1597.8790864661034,port1355_land,BGR
mine_3169,ZAF,Copper,IronOre,U3O8,Titanium,Nickel,Silver,,,,,,,,,,1.0,319444.88919346704,ZAF,CHE,Africa,0,Europe,1,3400.459,360.0,0.002240495482090649,715.7148310149108,port1114_land,CHE
mine_3169,ZAF,Copper,IronOre,U3O8,Titanium,Nickel,Silver,,,,,,,,,,1.0,319444.88919346704,ZAF,CHN,Africa,0,Asia,0,449269.681,58789.134999999995,0.3658799760097701,116878.4883945494,port1195_land,CHN
mine_3169,ZAF,Copper,IronOre,U3O8,Titanium,Nickel,Silver,,,,,,,,,,1.0,319444.88919346704,ZAF,DEU,Africa,0,Europe,0,7412.540000000001,912.553,0.005679363537967412,1814.2436560754168,port446_land,DEU
mine_3169,ZAF,Copper,IronOre,U3O8,Titanium,Nickel,Silver,,,,,,,,,,1.0,319444.88919346704,ZAF,ESP,Africa,0,Europe,0,10584.218,1470.463,0.009151571411337394,2923.4227154407745,port635_land,ESP
mine_3169,ZAF,Copper,IronOre,U3O8,Titanium,Nickel,Silver,,,,,,,,,,1.0,319444.88919346704,ZAF,GBR,Africa,0,Europe,0,223.893,22.344,0.00013906008625509295,44.422033844992136,port493_land,GBR
mine_3169,ZAF,Copper,IronOre,U3O8,Titanium,Nickel,Silver,,,,,,,,,,1.0,319444.88919346704,ZAF,IND,Africa,0,Asia,0,698217.646,78901.706,0.49105254395067965,156864.22549049495,port1367_land,IND
mine_3169,ZAF,Copper,IronOre,U3O8,Titanium,Nickel,Silver,,,,,,,,,,1.0,319444.88919346704,ZAF,ITA,Africa,0,Europe,0,61588.176,5530.358,0.034418728092621885,10994.88678172767,port1004_land,ITA
mine_3169,ZAF,Copper,IronOre,U3O8,Titanium,Nickel,Silver,,,,,,,,,,1.0,319444.88919346704,ZAF,KAZ,Africa,0,Asia,1,37.138,3.713,2.31082214583405e-05,7.381803243217679,port16_land,KAZ
mine_3169,ZAF,Copper,IronOre,U3O8,Titanium,Nickel,Silver,,,,,,,,,,1.0,319444.88919346704,ZAF,KAZ,Africa,0,Asia,1,37.138,3.713,2.31082214583405e-05,7.381803243217679,port100_land,KAZ
mine_3169,ZAF,Copper,IronOre,U3O8,Titanium,Nickel,Silver,,,,,,,,,,1.0,319444.88919346704,ZAF,KHM,Africa,0,Asia,0,2580.372,2591.48,0.016128331199800765,5152.112972995893,port535_land,KHM
mine_3169,ZAF,Copper,IronOre,U3O8,Titanium,Nickel,Silver,,,,,,,,,,1.0,319444.88919346704,ZAF,KOR,Africa,0,Asia,0,8021.058,2132.015,0.013268805486804152,4238.65209846182,port915_land,KOR
mine_3169,ZAF,Copper,IronOre,U3O8,Titanium,Nickel,Silver,,,,,,,,,,1.0,319444.88919346704,ZAF,MYS,Africa,0,Asia,0,17364.456,1966.62,0.012239453402747534,3909.830836029289,port672_land,MYS
mine_3169,ZAF,Copper,IronOre,U3O8,Titanium,Nickel,Silver,,,,,,,,,,1.0,319444.88919346704,ZAF,NLD,Africa,0,Europe,0,6347.76,693.7,0.004317310322017454,1379.142717430677,port1114_land,NLD
mine_3169,ZAF,Copper,IronOre,U3O8,Titanium,Nickel,Silver,,,,,,,,,,1.0,319444.88919346704,ZAF,OMN,Africa,0,Asia,0,14167.797,1489.97,0.0092729751484739,2962.204518798019,port988_land,OMN
mine_3169,ZAF,Copper,IronOre,U3O8,Titanium,Nickel,Silver,,,,,,,,,,1.0,319444.88919346704,ZAF,RUS,Africa,0,Europe,0,4.159,0.122,7.592790244862755e-07,0.24254780384394203,port1095_land,RUS
mine_3169,ZAF,Copper,IronOre,U3O8,Titanium,Nickel,Silver,,,,,,,,,,1.0,319444.88919346704,ZAF,SGP,Africa,0,Asia,0,218.142,403.78,0.0025129646271071174,802.7537068533353,port1201_land,SGP
mine_3169,ZAF,Copper,IronOre,U3O8,Titanium,Nickel,Silver,,,,,,,,,,1.0,319444.88919346704,ZAF,THA,Africa,0,Asia,0,20629.653,2652.332,0.01650704961945682,5273.092636598446,port701_land,THA
mine_3412,ZMB,Zinc,Lead,Manganese,Silver,Copper,Vanadium,,,,,,,,,,1.0,16559.453137273766,ZMB,ARE,Africa,1,Asia,0,77956.538,8794.04,0.009034025889421872,149.59852835679945,port747_land,ARE
mine_3412,ZMB,Zinc,Lead,Manganese,Silver,Copper,Vanadium,,,,,,,,,,1.0,16559.453137273766,ZMB,AUS,Africa,1,Oceania,0,8187.213,879.22,0.0009032135676546272,14.956722746526648,port955_land,AUS
mine_3412,ZMB,Zinc,Lead,Manganese,Silver,Copper,Vanadium,,,,,,,,,,1.0,16559.453137273766,ZMB,CAN,Africa,1,North America,0,105098.643,12064.18,0.012393406722580925,205.22803783375247,port1350_land,CAN
mine_3412,ZMB,Zinc,Lead,Manganese,Silver,Copper,Vanadium,,,,,,,,,,1.0,16559.453137273766,ZMB,CHE,Africa,1,Europe,1,4459202.51,468979.037,0.481777290284572,7977.96846107011,port1114_land,CHE
mine_3412,ZMB,Zinc,Lead,Manganese,Silver,Copper,Vanadium,,,,,,,,,,1.0,16559.453137273766,ZMB,CHN,Africa,1,Asia,0,1920899.636,221960.25100000002,0.22801745886493316,3775.844424554109,port1195_land,CHN
mine_3412,ZMB,Zinc,Lead,Manganese,Silver,Copper,Vanadium,,,,,,,,,,1.0,16559.453137273766,ZMB,DEU,Africa,1,Europe,0,44181.983,4696.977,0.004825155653149072,79.90193891837366,port446_land,DEU
mine_3412,ZMB,Zinc,Lead,Manganese,Silver,Copper,Vanadium,,,,,,,,,,1.0,16559.453137273766,ZMB,ESP,Africa,1,Europe,0,22066.573,2387.022,0.0024521628906190524,40.60647647216797,port635_land,ESP
mine_3412,ZMB,Zinc,Lead,Manganese,Silver,Copper,Vanadium,,,,,,,,,,1.0,16559.453137273766,ZMB,GRC,Africa,1,Europe,0,42019.315,4611.926,0.00473778364484331,78.45510624132488,port908_land,GRC
mine_3412,ZMB,Zinc,Lead,Manganese,Silver,Copper,Vanadium,,,,,,,,,,1.0,16559.453137273766,ZMB,HKG,Africa,1,Asia,0,97971.678,10998.322,0.011298461877384926,187.09634998182986,port474_land,HKG
mine_3412,ZMB,Zinc,Lead,Manganese,Silver,Copper,Vanadium,,,,,,,,,,1.0,16559.453137273766,ZMB,IND,Africa,1,Asia,0,1.023,0.046,4.725532188998527e-08,0.0007825222883239982,port1367_land,IND
mine_3412,ZMB,Zinc,Lead,Manganese,Silver,Copper,Vanadium,,,,,,,,,,1.0,16559.453137273766,ZMB,JPN,Africa,1,Asia,0,5348.791,581.286,0.0005971490660900429,9.88846197588486,port548_land,JPN
mine_3412,ZMB,Zinc,Lead,Manganese,Silver,Copper,Vanadium,,,,,,,,,,1.0,16559.453137273766,ZMB,KOR,Africa,1,Asia,0,56906.789000000004,6300.8589999999995,0.006472806961487189,107.18614354536649,port915_land,KOR
mine_3412,ZMB,Zinc,Lead,Manganese,Silver,Copper,Vanadium,,,,,,,,,,1.0,16559.453137273766,ZMB,KWT,Africa,1,Asia,0,55118.896,6255.581,0.006426293342692955,106.41590345469837,port743_land,KWT
mine_3412,ZMB,Zinc,Lead,Manganese,Silver,Copper,Vanadium,,,,,,,,,,1.0,16559.453137273766,ZMB,LKA,Africa,1,Asia,0,14697.013,1564.66,0.00160735895539966,26.61698529671798,port254_land,LKA
mine_3412,ZMB,Zinc,Lead,Manganese,Silver,Copper,Vanadium,,,,,,,,,,1.0,16559.453137273766,ZMB,LUX,Africa,1,Europe,1,186321.727,20504.854,0.021064423392981566,348.8153320397715,port1114_land,LUX
mine_3412,ZMB,Zinc,Lead,Manganese,Silver,Copper,Vanadium,,,,,,,,,,1.0,16559.453137273766,ZMB,MYS,Africa,1,Asia,0,34297.742,3798.39,0.0039020465676891554,64.61575727710851,port672_land,MYS
mine_3412,ZMB,Zinc,Lead,Manganese,Silver,Copper,Vanadium,,,,,,,,,,1.0,16559.453137273766,ZMB,NLD,Africa,1,Europe,0,413.813,42.244,4.3396822128707345e-05,0.7186276423469344,port1114_land,NLD
mine_3412,ZMB,Zinc,Lead,Manganese,Silver,Copper,Vanadium,,,,,,,,,,1.0,16559.453137273766,ZMB,PAK,Africa,1,Asia,0,64395.09,7296.06,0.007495166604970564,124.11586015106937,port775_land,PAK
mine_3412,ZMB,Zinc,Lead,Manganese,Silver,Copper,Vanadium,,,,,,,,,,1.0,16559.453137273766,ZMB,SAU,Africa,1,Asia,0,22024.047,2484.19,0.0025519825670844024,42.259435726773766,port275_land,SAU
mine_3412,ZMB,Zinc,Lead,Manganese,Silver,Copper,Vanadium,,,,,,,,,,1.0,16559.453137273766,ZMB,SGP,Africa,1,Asia,0,1337861.581,153285.857,0.15746896768950547,2607.5999910292426,port1201_land,SGP
mine_3412,ZMB,Zinc,Lead,Manganese,Silver,Copper,Vanadium,,,,,,,,,,1.0,16559.453137273766,ZMB,THA,Africa,1,Asia,0,69188.8,7811.292,0.0080244590834058,132.88065414362916,port701_land,THA
mine_3412,ZMB,Zinc,Lead,Manganese,Silver,Copper,Vanadium,,,,,,,,,,1.0,16559.453137273766,ZMB,TWN,Africa,1,Asia,0,64257.596,7066.149,0.007258981424295599,120.20476271996374,port541_land,TWN
mine_3412,ZMB,Zinc,Lead,Manganese,Silver,Copper,Vanadium,,,,,,,,,,1.0,16559.453137273766,ZMB,USA,Africa,1,North America,0,116467.02,13013.292000000001,0.013368419615399354,221.37371814061697,port812_land,USA
mine_3453,ZMB,Copper,Cobalt,,,,,,,,,,,,,,1.0,104695.47754631854,ZMB,ARE,Africa,1,Asia,0,77956.538,8794.04,0.009034025889421872,945.8216546588279,port747_land,ARE
mine_3453,ZMB,Copper,Cobalt,,,,,,,,,,,,,,1.0,104695.47754631854,ZMB,AUS,Africa,1,Oceania,0,8187.213,879.22,0.0009032135676546272,94.56237579191529,port955_land,AUS
mine_3453,ZMB,Copper,Cobalt,,,,,,,,,,,,,,1.0,104695.47754631854,ZMB,CAN,Africa,1,North America,0,105098.643,12064.18,0.012393406722580925,1297.5336352463644,port1350_land,CAN
mine_3453,ZMB,Copper,Cobalt,,,,,,,,,,,,,,1.0,104695.47754631854,ZMB,CHE,Africa,1,Europe,1,4459202.51,468979.037,0.481777290284572,50439.9034773146,port1114_land,CHE
mine_3453,ZMB,Copper,Cobalt,,,,,,,,,,,,,,1.0,104695.47754631854,ZMB,CHN,Africa,1,Asia,0,1920899.636,221960.25100000002,0.22801745886493316,23872.39674476222,port1195_land,CHN
mine_3453,ZMB,Copper,Cobalt,,,,,,,,,,,,,,1.0,104695.47754631854,ZMB,DEU,Africa,1,Europe,0,44181.983,4696.977,0.004825155653149072,505.1719753417607,port446_land,DEU
mine_3453,ZMB,Copper,Cobalt,,,,,,,,,,,,,,1.0,104695.47754631854,ZMB,ESP,Africa,1,Europe,0,22066.573,2387.022,0.0024521628906190524,256.73036485472255,port635_land,ESP
mine_3453,ZMB,Copper,Cobalt,,,,,,,,,,,,,,1.0,104695.47754631854,ZMB,GRC,Africa,1,Europe,0,42019.315,4611.926,0.00473778364484331,496.0245212080079,port908_land,GRC
mine_3453,ZMB,Copper,Cobalt,,,,,,,,,,,,,,1.0,104695.47754631854,ZMB,HKG,Africa,1,Asia,0,97971.678,10998.322,0.011298461877384926,1182.8978617916896,port474_land,HKG
mine_3453,ZMB,Copper,Cobalt,,,,,,,,,,,,,,1.0,104695.47754631854,ZMB,IND,Africa,1,Asia,0,1.023,0.046,4.725532188998527e-08,0.004947418491877007,port1367_land,IND
mine_3453,ZMB,Copper,Cobalt,,,,,,,,,,,,,,1.0,104695.47754631854,ZMB,JPN,Africa,1,Asia,0,5348.791,581.286,0.0005971490660900429,62.51880664063517,port548_land,JPN
mine_3453,ZMB,Copper,Cobalt,,,,,,,,,,,,,,1.0,104695.47754631854,ZMB,KOR,Africa,1,Asia,0,56906.789000000004,6300.8589999999995,0.006472806961487189,677.6736158980362,port915_land,KOR
mine_3453,ZMB,Copper,Cobalt,,,,,,,,,,,,,,1.0,104695.47754631854,ZMB,KWT,Africa,1,Asia,0,55118.896,6255.581,0.006426293342692955,672.8038503659666,port743_land,KWT
mine_3453,ZMB,Copper,Cobalt,,,,,,,,,,,,,,1.0,104695.47754631854,ZMB,LKA,Africa,1,Asia,0,14697.013,1564.66,0.00160735895539966,168.2832134239191,port254_land,LKA
mine_3453,ZMB,Copper,Cobalt,,,,,,,,,,,,,,1.0,104695.47754631854,ZMB,LUX,Africa,1,Europe,1,186321.727,20504.854,0.021064423392981566,2205.3498663660484,port1114_land,LUX
mine_3453,ZMB,Copper,Cobalt,,,,,,,,,,,,,,1.0,104695.47754631854,ZMB,MYS,Africa,1,Asia,0,34297.742,3798.39,0.0039020465676891554,408.5266288121893,port672_land,MYS
mine_3453,ZMB,Copper,Cobalt,,,,,,,,,,,,,,1.0,104695.47754631854,ZMB,NLD,Africa,1,Europe,0,413.813,42.244,4.3396822128707345e-05,4.543451016757659,port1114_land,NLD
