mine_cluster_mini,shapeGroup_primary_admin0,commodity_mineral__1,commodity_mineral__2,commodity_mineral__3,commodity_mineral__4,commodity_mineral__5,commodity_mineral__6,commodity_mineral__7,commodity_mineral__8,commodity_mineral__9,commodity_mineral__10,commodity_mineral__11,commodity_mineral__12,commodity_mineral__13,commodity_mineral__14,commodity_mineral__15,process_binary,mine_output_approx_copper,export_country_code,import_country_code,export_continent,export_landlocked,import_continent,import_landlocked,trade_value_thousandUSD,trade_quantity_tons,trade_quantity_tons_fraction,mine_output_tons,mine_output_thousandUSD
mine_1747,ZAF,Copper,,,,,,,,,,,,,,,0.0,8185.837731893222,ZAF,ZWE,Africa,0,Africa,1,0.143,0.011,7.299485509571937e-08,0.0005975240390766178,0.007767812507996031
mine_1759,ZAF,Zinc,Lead,Copper,Silver,IronOre,,,,,,,,,,,0.0,101805.8336611392,ZAF,AUS,Africa,0,Oceania,0,2243.85,611.793,0.004059794671234131,413.31078099804125,1515.8842875653281
mine_1759,ZAF,Zinc,Lead,Copper,Silver,IronOre,,,,,,,,,,,0.0,101805.8336611392,ZAF,AUT,Africa,0,Europe,1,8.716,22.437,0.00014888959670751416,15.157829516279286,5.88829353585106
mine_1759,ZAF,Zinc,Lead,Copper,Silver,IronOre,,,,,,,,,,,0.0,101805.8336611392,ZAF,BGR,Africa,0,Europe,0,225.105,83.326,0.000552942663245992,56.29278879856877,152.07484125605242
mine_1759,ZAF,Zinc,Lead,Copper,Silver,IronOre,,,,,,,,,,,0.0,101805.8336611392,ZAF,BRA,Africa,0,South America,0,0.053,0.023,1.5262560610923142e-07,0.015538177067986965,0.03580536454796996
mine_1759,ZAF,Zinc,Lead,Copper,Silver,IronOre,,,,,,,,,,,0.0,101805.8336611392,ZAF,BWA,Africa,0,Africa,1,10.364,4.168,2.7658414185359853e-05,2.815787913885638,7.001637701418128
mine_1759,ZAF,Zinc,Lead,Copper,Silver,IronOre,,,,,,,,,,,0.0,101805.8336611392,ZAF,CAN,Africa,0,North America,0,0.049,0.004,2.6543583671170682e-08,0.002702291663997733,0.03310307288397223
mine_1759,ZAF,Zinc,Lead,Copper,Silver,IronOre,,,,,,,,,,,0.0,101805.8336611392,ZAF,CHN,Africa,0,Asia,0,204446.308,100494.827,0.6668732122485806,67891.58331924857,138118.38846087825
mine_1759,ZAF,Zinc,Lead,Copper,Silver,IronOre,,,,,,,,,,,0.0,101805.8336611392,ZAF,CIV,Africa,0,Africa,0,0.092,0.001,6.6358959177926704e-09,0.0006755729159994332,0.062152708271947854
mine_1759,ZAF,Zinc,Lead,Copper,Silver,IronOre,,,,,,,,,,,0.0,101805.8336611392,ZAF,COD,Africa,0,Africa,0,3241.644,4085.939,0.027113865930449864,2760.349724825808,2189.9668897120664
mine_1759,ZAF,Zinc,Lead,Copper,Silver,IronOre,,,,,,,,,,,0.0,101805.8336611392,ZAF,DEU,Africa,0,Europe,0,0.014,0.003,1.990768775337801e-08,0.0020267187479983,0.009458020823992065
mine_1759,ZAF,Zinc,Lead,Copper,Silver,IronOre,,,,,,,,,,,0.0,101805.8336611392,ZAF,ESP,Africa,0,Europe,0,1.532,0.11,7.299485509571937e-07,0.07431302075993766,1.0349777073111317
mine_1759,ZAF,Zinc,Lead,Copper,Silver,IronOre,,,,,,,,,,,0.0,101805.8336611392,ZAF,FIN,Africa,0,Europe,0,0.075,0.026,1.725332938626094e-07,0.017564895815985263,0.05066796869995749
mine_1759,ZAF,Zinc,Lead,Copper,Silver,IronOre,,,,,,,,,,,0.0,101805.8336611392,ZAF,GBR,Africa,0,Europe,0,0.927,0.764,5.069824481193601e-06,0.516137707823567,0.6262560931314748
mine_1759,ZAF,Zinc,Lead,Copper,Silver,IronOre,,,,,,,,,,,0.0,101805.8336611392,ZAF,GEO,Africa,0,Europe,0,489.528,522.5,0.0034672556170466705,352.9868486097039,330.7118584233706
mine_1759,ZAF,Zinc,Lead,Copper,Silver,IronOre,,,,,,,,,,,0.0,101805.8336611392,ZAF,KHM,Africa,0,Asia,0,3695.596,8031.359,0.05329526240242743,5425.7686190682925,2496.6445660758413
mine_1759,ZAF,Zinc,Lead,Copper,Silver,IronOre,,,,,,,,,,,0.0,101805.8336611392,ZAF,MOZ,Africa,0,Africa,0,43084.824,33491.38,0.22224531182324306,22625.869247445095,29106.94018500236
mine_1759,ZAF,Zinc,Lead,Copper,Silver,IronOre,,,,,,,,,,,0.0,101805.8336611392,ZAF,MYS,Africa,0,Asia,0,481.576,1256.395,0.008337306451635123,848.786433797108,325.33970259534306
mine_1759,ZAF,Zinc,Lead,Copper,Silver,IronOre,,,,,,,,,,,0.0,101805.8336611392,ZAF,NAM,Africa,0,Africa,0,3.123,2.895,1.9210918682009782e-05,1.9557835918183595,2.1098142166662304
mine_1759,ZAF,Zinc,Lead,Copper,Silver,IronOre,,,,,,,,,,,0.0,101805.8336611392,ZAF,NLD,Africa,0,Europe,0,2.543,0.07,4.6451271424548695e-07,0.04729010411996033,1.717981925386559
mine_1759,ZAF,Zinc,Lead,Copper,Silver,IronOre,,,,,,,,,,,0.0,101805.8336611392,ZAF,RUS,Africa,0,Europe,0,2.018,0.008,5.3087167342341363e-08,0.005404583327995466,1.3633061444868562
mine_1759,ZAF,Zinc,Lead,Copper,Silver,IronOre,,,,,,,,,,,0.0,101805.8336611392,ZAF,SWZ,Africa,0,Africa,1,0.574,1.0,6.63589591779267e-06,0.6755729159994333,0.38777885378367466
mine_1759,ZAF,Zinc,Lead,Copper,Silver,IronOre,,,,,,,,,,,0.0,101805.8336611392,ZAF,TUR,Africa,0,Asia,0,0.134,0.018,1.1944612652026805e-07,0.012160312487989797,0.09052677074392405
mine_1759,ZAF,Zinc,Lead,Copper,Silver,IronOre,,,,,,,,,,,0.0,101805.8336611392,ZAF,TWN,Africa,0,Asia,0,2493.233,2086.224,0.013843965325201097,1409.3964311080017,1684.360688076015
mine_1759,ZAF,Zinc,Lead,Copper,Silver,IronOre,,,,,,,,,,,0.0,101805.8336611392,ZAF,TZA,Africa,0,Africa,0,0.001,0.0012492032477519,8.28958273225018e-09,0.0008439278807597136,0.0006755729159994332
mine_1759,ZAF,Zinc,Lead,Copper,Silver,IronOre,,,,,,,,,,,0.0,101805.8336611392,ZAF,USA,Africa,0,North America,0,0.02,0.27,1.7916918978040211e-06,0.182404687319847,0.013511458319988665
mine_1759,ZAF,Zinc,Lead,Copper,Silver,IronOre,,,,,,,,,,,0.0,101805.8336611392,ZAF,ZWE,Africa,0,Africa,1,0.143,0.011,7.299485509571937e-08,0.007431302075993766,0.09660692698791895
mine_1990,NAM,Zinc,Lead,Silver,IronOre,Copper,,,,,,,,,,,0.0,99434.80244886425,NAM,ARE,Africa,0,Asia,0,0.094,0.04,0.0011156978690170702,110.9391971983312,260.7071134160783
mine_1990,NAM,Zinc,Lead,Silver,IronOre,Copper,,,,,,,,,,,0.0,99434.80244886425,NAM,CHN,Africa,0,Asia,0,0.162,0.001,2.7892446725426758e-05,2.77347992995828,449.30374865324137
mine_1990,NAM,Zinc,Lead,Silver,IronOre,Copper,,,,,,,,,,,0.0,99434.80244886425,NAM,ESP,Africa,0,Europe,0,0.105,0.004,0.00011156978690170703,11.09391971983312,291.2153926456194
mine_1990,NAM,Zinc,Lead,Silver,IronOre,Copper,,,,,,,,,,,0.0,99434.80244886425,NAM,NLD,Africa,0,Europe,0,0.386,0.009,0.00025103202052884077,24.96131936962452,1070.5632529638963
mine_1990,NAM,Zinc,Lead,Silver,IronOre,Copper,,,,,,,,,,,0.0,99434.80244886425,NAM,ZAF,Africa,0,Africa,0,7.052,35.745,0.9970155082003793,99138.04009635872,19558.58046606579
mine_1990,NAM,Zinc,Lead,Silver,IronOre,Copper,,,,,,,,,,,0.0,99434.80244886425,NAM,ZMB,Africa,0,Africa,1,0.491,0.053,0.0014782996764476182,146.99443628778886,1361.7786456095157
mine_2142,ZAF,Platinum,Nickel,Chromite,Copper,Palladium,,,,,,,,,,,0.0,2777.668828114971,ZAF,AUS,Africa,0,Oceania,0,2243.85,611.793,0.004059794671234131,11.276765106834313,41.359364008692765
mine_2142,ZAF,Platinum,Nickel,Chromite,Copper,Palladium,,,,,,,,,,,0.0,2777.668828114971,ZAF,AUT,Africa,0,Europe,1,8.716,22.437,0.00014888959670751416,0.41356599160507146,0.1606561119057718
mine_2142,ZAF,Platinum,Nickel,Chromite,Copper,Palladium,,,,,,,,,,,0.0,2777.668828114971,ZAF,BGR,Africa,0,Europe,0,225.105,83.326,0.000552942663245992,1.5358915994332658,4.149207672160254
mine_2142,ZAF,Platinum,Nickel,Chromite,Copper,Palladium,,,,,,,,,,,0.0,2777.668828114971,ZAF,BRA,Africa,0,South America,0,0.053,0.023,1.5262560610923142e-07,0.000423943388461766,0.0009769130255858087
mine_2142,ZAF,Platinum,Nickel,Chromite,Copper,Palladium,,,,,,,,,,,0.0,2777.668828114971,ZAF,BWA,Africa,0,Africa,1,10.364,4.168,2.7658414185359853e-05,0.076825914917767,0.1910325773051193
mine_2142,ZAF,Platinum,Nickel,Chromite,Copper,Palladium,,,,,,,,,,,0.0,2777.668828114971,ZAF,CAN,Africa,0,North America,0,0.049,0.004,2.6543583671170682e-08,7.372928494987234e-05,0.0009031837406359362
mine_2142,ZAF,Platinum,Nickel,Chromite,Copper,Palladium,,,,,,,,,,,0.0,2777.668828114971,ZAF,CHN,Africa,0,Asia,0,204446.308,100494.827,0.6668732122485806,1852.3529339677812,3768.420024870341
mine_2142,ZAF,Platinum,Nickel,Chromite,Copper,Palladium,,,,,,,,,,,0.0,2777.668828114971,ZAF,CIV,Africa,0,Africa,0,0.092,0.001,6.6358959177926704e-09,1.8432321237468086e-05,0.001695773553847064
mine_2142,ZAF,Platinum,Nickel,Chromite,Copper,Palladium,,,,,,,,,,,0.0,2777.668828114971,ZAF,COD,Africa,0,Africa,0,3241.644,4085.939,0.027113865930449864,75.3133402046991,59.75102354551099
mine_2142,ZAF,Platinum,Nickel,Chromite,Copper,Palladium,,,,,,,,,,,0.0,2777.668828114971,ZAF,DEU,Africa,0,Europe,0,0.014,0.003,1.990768775337801e-08,5.529696371240426e-05,0.0002580524973245532
mine_2142,ZAF,Platinum,Nickel,Chromite,Copper,Palladium,,,,,,,,,,,0.0,2777.668828114971,ZAF,ESP,Africa,0,Europe,0,1.532,0.11,7.299485509571937e-07,0.0020275553361214895,0.02823831613580111
mine_2142,ZAF,Platinum,Nickel,Chromite,Copper,Palladium,,,,,,,,,,,0.0,2777.668828114971,ZAF,FIN,Africa,0,Europe,0,0.075,0.026,1.725332938626094e-07,0.00047924035217417017,0.0013824240928101063
mine_2142,ZAF,Platinum,Nickel,Chromite,Copper,Palladium,,,,,,,,,,,0.0,2777.668828114971,ZAF,GBR,Africa,0,Europe,0,0.927,0.764,5.069824481193601e-06,0.01408229342542562,0.01708676178713292
mine_2142,ZAF,Platinum,Nickel,Chromite,Copper,Palladium,,,,,,,,,,,0.0,2777.668828114971,ZAF,GEO,Africa,0,Europe,0,489.528,522.5,0.0034672556170466705,9.630887846577076,9.02313735073528
mine_2142,ZAF,Platinum,Nickel,Chromite,Copper,Palladium,,,,,,,,,,,0.0,2777.668828114971,ZAF,KHM,Africa,0,Asia,0,3695.596,8031.359,0.05329526240242743,148.03658906143045,68.1184126359021
mine_2142,ZAF,Platinum,Nickel,Chromite,Copper,Palladium,,,,,,,,,,,0.0,2777.668828114971,ZAF,MOZ,Africa,0,Africa,0,43084.824,33491.38,0.22224531182324306,617.3238748461139,794.1533164277747
mine_2142,ZAF,Platinum,Nickel,Chromite,Copper,Palladium,,,,,,,,,,,0.0,2777.668828114971,ZAF,MYS,Africa,0,Asia,0,481.576,1256.395,0.008337306451635123,23.158276241148716,8.876563532254933
mine_2142,ZAF,Platinum,Nickel,Chromite,Copper,Palladium,,,,,,,,,,,0.0,2777.668828114971,ZAF,NAM,Africa,0,Africa,0,3.123,2.895,1.9210918682009782e-05,0.05336156998247012,0.05756413922461285
mine_2142,ZAF,Platinum,Nickel,Chromite,Copper,Palladium,,,,,,,,,,,0.0,2777.668828114971,ZAF,NLD,Africa,0,Europe,0,2.543,0.07,4.6451271424548695e-07,0.001290262486622766,0.04687339290688134
mine_2142,ZAF,Platinum,Nickel,Chromite,Copper,Palladium,,,,,,,,,,,0.0,2777.668828114971,ZAF,RUS,Africa,0,Europe,0,2.018,0.008,5.3087167342341363e-08,0.0001474585698997447,0.03719642425721059
mine_2142,ZAF,Platinum,Nickel,Chromite,Copper,Palladium,,,,,,,,,,,0.0,2777.668828114971,ZAF,SWZ,Africa,0,Africa,1,0.574,1.0,6.63589591779267e-06,0.018432321237468085,0.01058015239030668
mine_2142,ZAF,Platinum,Nickel,Chromite,Copper,Palladium,,,,,,,,,,,0.0,2777.668828114971,ZAF,TUR,Africa,0,Asia,0,0.134,0.018,1.1944612652026805e-07,0.0003317817822744255,0.0024699310458207234
mine_2142,ZAF,Platinum,Nickel,Chromite,Copper,Palladium,,,,,,,,,,,0.0,2777.668828114971,ZAF,TWN,Africa,0,Asia,0,2493.233,2086.224,0.013843965325201097,38.453950941315625,45.95607157585627
mine_2142,ZAF,Platinum,Nickel,Chromite,Copper,Palladium,,,,,,,,,,,0.0,2777.668828114971,ZAF,TZA,Africa,0,Africa,0,0.001,0.0012492032477519,8.28958273225018e-09,2.3025715553451456e-05,1.8432321237468086e-05
mine_2142,ZAF,Platinum,Nickel,Chromite,Copper,Palladium,,,,,,,,,,,0.0,2777.668828114971,ZAF,USA,Africa,0,North America,0,0.02,0.27,1.7916918978040211e-06,0.004976726734116384,0.00036864642474936175
mine_2142,ZAF,Platinum,Nickel,Chromite,Copper,Palladium,,,,,,,,,,,0.0,2777.668828114971,ZAF,ZWE,Africa,0,Africa,1,0.143,0.011,7.299485509571937e-08,0.00020275553361214893,0.0026358219369579357
mine_2842,ZAF,Nickel,Copper,Platinum,Palladium,Chromite,Cobalt,,,,,,,,,,0.0,18651.13191186683,ZAF,AUS,Africa,0,Oceania,0,2243.85,611.793,0.004059794671234131,75.7197659482818,277.7145158951673
mine_2842,ZAF,Nickel,Copper,Platinum,Palladium,Chromite,Cobalt,,,,,,,,,,0.0,18651.13191186683,ZAF,AUT,Africa,0,Europe,1,8.716,22.437,0.00014888959670751416,2.7769595084964998,1.078752911532535
mine_2842,ZAF,Nickel,Copper,Platinum,Palladium,Chromite,Cobalt,,,,,,,,,,0.0,18651.13191186683,ZAF,BGR,Africa,0,Europe,0,225.105,83.326,0.000552942663245992,10.313006551899957,27.86056380800038
mine_2842,ZAF,Nickel,Copper,Platinum,Palladium,Chromite,Cobalt,,,,,,,,,,0.0,18651.13191186683,ZAF,BRA,Africa,0,South America,0,0.053,0.023,1.5262560610923142e-07,0.002846640312671903,0.006559649416156993
mine_2842,ZAF,Nickel,Copper,Platinum,Palladium,Chromite,Cobalt,,,,,,,,,,0.0,18651.13191186683,ZAF,BWA,Africa,0,Africa,1,10.364,4.168,2.7658414185359853e-05,0.5158607314441953,1.282720878283983
mine_2842,ZAF,Nickel,Copper,Platinum,Palladium,Chromite,Cobalt,,,,,,,,,,0.0,18651.13191186683,ZAF,CAN,Africa,0,North America,0,0.049,0.004,2.6543583671170682e-08,0.0004950678804646788,0.0060645815356923155
mine_2842,ZAF,Nickel,Copper,Platinum,Palladium,Chromite,Cobalt,,,,,,,,,,0.0,18651.13191186683,ZAF,CHN,Africa,0,Asia,0,204446.308,100494.827,0.6668732122485806,12437.940250138643,25303.70009259722
mine_2842,ZAF,Nickel,Copper,Platinum,Palladium,Chromite,Cobalt,,,,,,,,,,0.0,18651.13191186683,ZAF,CIV,Africa,0,Africa,0,0.092,0.001,6.6358959177926704e-09,0.0001237669701161697,0.011386561250687611
mine_2842,ZAF,Nickel,Copper,Platinum,Palladium,Chromite,Cobalt,,,,,,,,,,0.0,18651.13191186683,ZAF,COD,Africa,0,Africa,0,3241.644,4085.939,0.027113865930449864,505.70429010949226,401.20845607526076
mine_2842,ZAF,Nickel,Copper,Platinum,Palladium,Chromite,Cobalt,,,,,,,,,,0.0,18651.13191186683,ZAF,DEU,Africa,0,Europe,0,0.014,0.003,1.990768775337801e-08,0.00037130091034850906,0.0017327375816263758
mine_2842,ZAF,Nickel,Copper,Platinum,Palladium,Chromite,Cobalt,,,,,,,,,,0.0,18651.13191186683,ZAF,ESP,Africa,0,Europe,0,1.532,0.11,7.299485509571937e-07,0.013614366712778667,0.18961099821797198
mine_2842,ZAF,Nickel,Copper,Platinum,Palladium,Chromite,Cobalt,,,,,,,,,,0.0,18651.13191186683,ZAF,FIN,Africa,0,Europe,0,0.075,0.026,1.725332938626094e-07,0.003217941223020412,0.009282522758712726
mine_2842,ZAF,Nickel,Copper,Platinum,Palladium,Chromite,Cobalt,,,,,,,,,,0.0,18651.13191186683,ZAF,GBR,Africa,0,Europe,0,0.927,0.764,5.069824481193601e-06,0.09455796516875366,0.11473198129768933
mine_2842,ZAF,Nickel,Copper,Platinum,Palladium,Chromite,Cobalt,,,,,,,,,,0.0,18651.13191186683,ZAF,GEO,Africa,0,Europe,0,489.528,522.5,0.0034672556170466705,64.66824188569866,60.587397347028315
mine_2842,ZAF,Nickel,Copper,Platinum,Palladium,Chromite,Cobalt,,,,,,,,,,0.0,18651.13191186683,ZAF,KHM,Africa,0,Asia,0,3695.596,8031.359,0.05329526240242743,994.0169693452306,457.3927196934363
mine_2842,ZAF,Nickel,Copper,Platinum,Palladium,Chromite,Cobalt,,,,,,,,,,0.0,18651.13191186683,ZAF,MOZ,Africa,0,Africa,0,43084.824,33491.38,0.22224531182324306,4145.126627609283,5332.478124468431
mine_2842,ZAF,Nickel,Copper,Platinum,Palladium,Chromite,Cobalt,,,,,,,,,,0.0,18651.13191186683,ZAF,MYS,Africa,0,Asia,0,481.576,1256.395,0.008337306451635123,155.50020241910502,59.60320240066454
mine_2842,ZAF,Nickel,Copper,Platinum,Palladium,Chromite,Cobalt,,,,,,,,,,0.0,18651.13191186683,ZAF,NAM,Africa,0,Africa,0,3.123,2.895,1.9210918682009782e-05,0.3583053784863113,0.38652424767279797
mine_2842,ZAF,Nickel,Copper,Platinum,Palladium,Chromite,Cobalt,,,,,,,,,,0.0,18651.13191186683,ZAF,NLD,Africa,0,Europe,0,2.543,0.07,4.6451271424548695e-07,0.008663687908131879,0.3147394050054195
mine_2842,ZAF,Nickel,Copper,Platinum,Palladium,Chromite,Cobalt,,,,,,,,,,0.0,18651.13191186683,ZAF,RUS,Africa,0,Europe,0,2.018,0.008,5.3087167342341363e-08,0.0009901357609293576,0.24976174569443038
mine_2842,ZAF,Nickel,Copper,Platinum,Palladium,Chromite,Cobalt,,,,,,,,,,0.0,18651.13191186683,ZAF,SWZ,Africa,0,Africa,1,0.574,1.0,6.63589591779267e-06,0.12376697011616969,0.0710422408466814
mine_2842,ZAF,Nickel,Copper,Platinum,Palladium,Chromite,Cobalt,,,,,,,,,,0.0,18651.13191186683,ZAF,TUR,Africa,0,Asia,0,0.134,0.018,1.1944612652026805e-07,0.002227805462091054,0.016584773995566737
mine_2842,ZAF,Nickel,Copper,Platinum,Palladium,Chromite,Cobalt,,,,,,,,,,0.0,18651.13191186683,ZAF,TWN,Africa,0,Asia,0,2493.233,2086.224,0.013843965325201097,258.205623463636,308.5798942036481
mine_2842,ZAF,Nickel,Copper,Platinum,Palladium,Chromite,Cobalt,,,,,,,,,,0.0,18651.13191186683,ZAF,TZA,Africa,0,Africa,0,0.001,0.0012492032477519,8.28958273225018e-09,0.00015461010103353154,0.0001237669701161697
mine_2842,ZAF,Nickel,Copper,Platinum,Palladium,Chromite,Cobalt,,,,,,,,,,0.0,18651.13191186683,ZAF,USA,Africa,0,North America,0,0.02,0.27,1.7916918978040211e-06,0.03341708193136582,0.002475339402323394
mine_2842,ZAF,Nickel,Copper,Platinum,Palladium,Chromite,Cobalt,,,,,,,,,,0.0,18651.13191186683,ZAF,ZWE,Africa,0,Africa,1,0.143,0.011,7.299485509571937e-08,0.0013614366712778666,0.017698676726612267
mine_2852,ZAF,Palladium,Nickel,Copper,Platinum,,,,,,,,,,,,0.0,5301.602616921216,ZAF,AUS,Africa,0,Oceania,0,2243.85,611.793,0.004059794671234131,21.52341805317768,78.94062468616465
mine_2852,ZAF,Palladium,Nickel,Copper,Platinum,,,,,,,,,,,,0.0,5301.602616921216,ZAF,AUT,Africa,0,Europe,1,8.716,22.437,0.00014888959670751416,0.7893534755369016,0.3066365776520762
mine_2852,ZAF,Palladium,Nickel,Copper,Platinum,,,,,,,,,,,,0.0,5301.602616921216,ZAF,BGR,Africa,0,Europe,0,225.105,83.326,0.000552942663245992,2.9314822704723382,7.919392704494105
mine_2852,ZAF,Palladium,Nickel,Copper,Platinum,,,,,,,,,,,,0.0,5301.602616921216,ZAF,BRA,Africa,0,South America,0,0.053,0.023,1.5262560610923142e-07,0.0008091603127578881,0.0018645868076594813
mine_2852,ZAF,Palladium,Nickel,Copper,Platinum,,,,,,,,,,,,0.0,5301.602616921216,ZAF,BWA,Africa,0,Africa,1,10.364,4.168,2.7658414185359853e-05,0.1466339210249947,0.36461467310533713
mine_2852,ZAF,Palladium,Nickel,Copper,Platinum,,,,,,,,,,,,0.0,5301.602616921216,ZAF,CAN,Africa,0,North America,0,0.049,0.004,2.6543583671170682e-08,0.00014072353265354574,0.0017238632750059353
mine_2852,ZAF,Palladium,Nickel,Copper,Platinum,,,,,,,,,,,,0.0,5301.602616921216,ZAF,CHN,Africa,0,Asia,0,204446.308,100494.827,0.6668732122485806,3535.4967672117327,7192.601674933717
mine_2852,ZAF,Palladium,Nickel,Copper,Platinum,,,,,,,,,,,,0.0,5301.602616921216,ZAF,CIV,Africa,0,Africa,0,0.092,0.001,6.6358959177926704e-09,3.5180883163386436e-05,0.0032366412510315516
mine_2852,ZAF,Palladium,Nickel,Copper,Platinum,,,,,,,,,,,,0.0,5301.602616921216,ZAF,COD,Africa,0,Africa,0,3241.644,4085.939,0.027113865930449864,143.74694257172402,114.04389882129267
mine_2852,ZAF,Palladium,Nickel,Copper,Platinum,,,,,,,,,,,,0.0,5301.602616921216,ZAF,DEU,Africa,0,Europe,0,0.014,0.003,1.990768775337801e-08,0.00010554264949015931,0.0004925323642874102
mine_2852,ZAF,Palladium,Nickel,Copper,Platinum,,,,,,,,,,,,0.0,5301.602616921216,ZAF,ESP,Africa,0,Europe,0,1.532,0.11,7.299485509571937e-07,0.003869897147972508,0.05389711300630803
mine_2852,ZAF,Palladium,Nickel,Copper,Platinum,,,,,,,,,,,,0.0,5301.602616921216,ZAF,FIN,Africa,0,Europe,0,0.075,0.026,1.725332938626094e-07,0.0009147029622480473,0.0026385662372539823
mine_2852,ZAF,Palladium,Nickel,Copper,Platinum,,,,,,,,,,,,0.0,5301.602616921216,ZAF,GBR,Africa,0,Europe,0,0.927,0.764,5.069824481193601e-06,0.026878194736827243,0.032612678692459235
mine_2852,ZAF,Palladium,Nickel,Copper,Platinum,,,,,,,,,,,,0.0,5301.602616921216,ZAF,GEO,Africa,0,Europe,0,489.528,522.5,0.0034672556170466705,18.382011452869417,17.22202737320624
mine_2852,ZAF,Palladium,Nickel,Copper,Platinum,,,,,,,,,,,,0.0,5301.602616921216,ZAF,KHM,Africa,0,Asia,0,3695.596,8031.359,0.05329526240242743,282.55030262221214,130.01433109507826
mine_2852,ZAF,Palladium,Nickel,Copper,Platinum,,,,,,,,,,,,0.0,5301.602616921216,ZAF,MOZ,Africa,0,Africa,0,43084.824,33491.38,0.22224531182324306,1178.2563267605772,1515.762159259068
mine_2852,ZAF,Palladium,Nickel,Copper,Platinum,,,,,,,,,,,,0.0,5301.602616921216,ZAF,MYS,Africa,0,Asia,0,481.576,1256.395,0.008337306451635123,44.201085702062905,16.942268990290987
mine_2852,ZAF,Palladium,Nickel,Copper,Platinum,,,,,,,,,,,,0.0,5301.602616921216,ZAF,NAM,Africa,0,Africa,0,3.123,2.895,1.9210918682009782e-05,0.10184865675800375,0.10986989811925588
mine_2852,ZAF,Palladium,Nickel,Copper,Platinum,,,,,,,,,,,,0.0,5301.602616921216,ZAF,NLD,Africa,0,Europe,0,2.543,0.07,4.6451271424548695e-07,0.002462661821437051,0.08946498588449171
mine_2852,ZAF,Palladium,Nickel,Copper,Platinum,,,,,,,,,,,,0.0,5301.602616921216,ZAF,RUS,Africa,0,Europe,0,2.018,0.008,5.3087167342341363e-08,0.0002814470653070915,0.07099502222371382
mine_2852,ZAF,Palladium,Nickel,Copper,Platinum,,,,,,,,,,,,0.0,5301.602616921216,ZAF,SWZ,Africa,0,Africa,1,0.574,1.0,6.63589591779267e-06,0.03518088316338644,0.020193826935783813
mine_2852,ZAF,Palladium,Nickel,Copper,Platinum,,,,,,,,,,,,0.0,5301.602616921216,ZAF,TUR,Africa,0,Asia,0,0.134,0.018,1.1944612652026805e-07,0.0006332558969409557,0.004714238343893782
mine_2852,ZAF,Palladium,Nickel,Copper,Platinum,,,,,,,,,,,,0.0,5301.602616921216,ZAF,TWN,Africa,0,Asia,0,2493.233,2086.224,0.013843965325201097,73.39520279665271,87.71413887209945
mine_2852,ZAF,Palladium,Nickel,Copper,Platinum,,,,,,,,,,,,0.0,5301.602616921216,ZAF,TZA,Africa,0,Africa,0,0.001,0.0012492032477519,8.28958273225018e-09,4.394807350648248e-05,3.518088316338644e-05
mine_2852,ZAF,Palladium,Nickel,Copper,Platinum,,,,,,,,,,,,0.0,5301.602616921216,ZAF,USA,Africa,0,North America,0,0.02,0.27,1.7916918978040211e-06,0.009498838454114339,0.0007036176632677287
mine_2852,ZAF,Palladium,Nickel,Copper,Platinum,,,,,,,,,,,,0.0,5301.602616921216,ZAF,ZWE,Africa,0,Africa,1,0.143,0.011,7.299485509571937e-08,0.0003869897147972508,0.0050308662923642606
mine_2859,ZAF,Nickel,Copper,Platinum,Palladium,Chromium,,,,,,,,,,,0.0,172424.85853758387,ZAF,AUS,Africa,0,Oceania,0,2243.85,611.793,0.004059794671234131,700.0095218791819,2567.3983940133385
mine_2859,ZAF,Nickel,Copper,Platinum,Palladium,Chromium,,,,,,,,,,,0.0,172424.85853758387,ZAF,AUT,Africa,0,Europe,1,8.716,22.437,0.00014888959670751416,25.672267650011044,9.972789804229453
mine_2859,ZAF,Nickel,Copper,Platinum,Palladium,Chromium,,,,,,,,,,,0.0,172424.85853758387,ZAF,BGR,Africa,0,Europe,0,225.105,83.326,0.000552942663245992,95.34106048958506,257.56365866005865
mine_2859,ZAF,Nickel,Copper,Platinum,Palladium,Chromium,,,,,,,,,,,0.0,172424.85853758387,ZAF,BRA,Africa,0,South America,0,0.053,0.023,1.5262560610923142e-07,0.026316448542597223,0.060642250989463166
mine_2859,ZAF,Nickel,Copper,Platinum,Palladium,Chromium,,,,,,,,,,,0.0,172424.85853758387,ZAF,BWA,Africa,0,Africa,1,10.364,4.168,2.7658414185359853e-05,4.768998153284576,11.858420551977291
mine_2859,ZAF,Nickel,Copper,Platinum,Palladium,Chromium,,,,,,,,,,,0.0,172424.85853758387,ZAF,CAN,Africa,0,North America,0,0.049,0.004,2.6543583671170682e-08,0.004576773659582126,0.05606547732988104
mine_2859,ZAF,Nickel,Copper,Platinum,Palladium,Chromium,,,,,,,,,,,0.0,172424.85853758387,ZAF,CHN,Africa,0,Asia,0,204446.308,100494.827,0.6668732122485806,114985.51928446567,233926.1193133036
mine_2859,ZAF,Nickel,Copper,Platinum,Palladium,Chromium,,,,,,,,,,,0.0,172424.85853758387,ZAF,CIV,Africa,0,Africa,0,0.092,0.001,6.6358959177926704e-09,0.0011441934148955315,0.1052657941703889
