mine_cluster_mini,shapeGroup_primary_admin0,commodity_mineral__1,commodity_mineral__2,commodity_mineral__3,commodity_mineral__4,commodity_mineral__5,commodity_mineral__6,commodity_mineral__7,commodity_mineral__8,commodity_mineral__9,commodity_mineral__10,commodity_mineral__11,commodity_mineral__12,commodity_mineral__13,commodity_mineral__14,commodity_mineral__15,process_binary,mine_output_approx_copper,export_country_code,import_country_code,export_continent,export_landlocked,import_continent,import_landlocked,trade_value_thousandUSD,trade_quantity_tons,trade_quantity_tons_fraction,mine_output_approx_copper_export,id,iso3
mine_2142,ZAF,Platinum,Nickel,Chromite,Copper,Palladium,,,,,,,,,,,0.0,2777.668828114971,ZAF,RUS,Africa,0,Europe,0,2.018,0.008,5.3087167342341363e-08,0.0001474585698997447,port1095_land,RUS
mine_2142,ZAF,Platinum,Nickel,Chromite,Copper,Palladium,,,,,,,,,,,0.0,2777.668828114971,ZAF,TUR,Africa,0,Asia,0,0.134,0.018,1.1944612652026805e-07,0.0003317817822744255,port1406_land,TUR
mine_2142,ZAF,Platinum,Nickel,Chromite,Copper,Palladium,,,,,,,,,,,0.0,2777.668828114971,ZAF,TWN,Africa,0,Asia,0,2493.233,2086.224,0.013843965325201097,38.453950941315625,port541_land,TWN
mine_2142,ZAF,Platinum,Nickel,Chromite,Copper,Palladium,,,,,,,,,,,0.0,2777.668828114971,ZAF,USA,Africa,0,North America,0,0.02,0.27,1.7916918978040211e-06,0.004976726734116384,port812_land,USA
mine_2842,ZAF,Nickel,Copper,Platinum,Palladium,Chromite,Cobalt,,,,,,,,,,0.0,18651.13191186683,ZAF,AUS,Africa,0,Oceania,0,2243.85,611.793,0.004059794671234131,75.7197659482818,port955_land,AUS
mine_2842,ZAF,Nickel,Copper,Platinum,Palladium,Chromite,Cobalt,,,,,,,,,,0.0,18651.13191186683,ZAF,AUT,Africa,0,Europe,1,8.716,22.437,0.00014888959670751416,2.7769595084964998,port446_land,AUT
mine_2842,ZAF,Nickel,Copper,Platinum,Palladium,Chromite,Cobalt,,,,,,,,,,0.0,18651.13191186683,ZAF,BGR,Africa,0,Europe,0,225.105,83.326,0.000552942663245992,10.313006551899957,port1355_land,BGR
mine_2842,ZAF,Nickel,Copper,Platinum,Palladium,Chromite,Cobalt,,,,,,,,,,0.0,18651.13191186683,ZAF,BRA,Africa,0,South America,0,0.053,0.023,1.5262560610923142e-07,0.002846640312671903,port506_land,BRA
mine_2842,ZAF,Nickel,Copper,Platinum,Palladium,Chromite,Cobalt,,,,,,,,,,0.0,18651.13191186683,ZAF,CAN,Africa,0,North America,0,0.049,0.004,2.6543583671170682e-08,0.0004950678804646788,port1350_land,CAN
mine_2842,ZAF,Nickel,Copper,Platinum,Palladium,Chromite,Cobalt,,,,,,,,,,0.0,18651.13191186683,ZAF,CHN,Africa,0,Asia,0,204446.308,100494.827,0.6668732122485806,12437.940250138643,port1195_land,CHN
mine_2842,ZAF,Nickel,Copper,Platinum,Palladium,Chromite,Cobalt,,,,,,,,,,0.0,18651.13191186683,ZAF,DEU,Africa,0,Europe,0,0.014,0.003,1.990768775337801e-08,0.00037130091034850906,port446_land,DEU
mine_2842,ZAF,Nickel,Copper,Platinum,Palladium,Chromite,Cobalt,,,,,,,,,,0.0,18651.13191186683,ZAF,ESP,Africa,0,Europe,0,1.532,0.11,7.299485509571937e-07,0.013614366712778667,port635_land,ESP
mine_2842,ZAF,Nickel,Copper,Platinum,Palladium,Chromite,Cobalt,,,,,,,,,,0.0,18651.13191186683,ZAF,FIN,Africa,0,Europe,0,0.075,0.026,1.725332938626094e-07,0.003217941223020412,port586_land,FIN
mine_2842,ZAF,Nickel,Copper,Platinum,Palladium,Chromite,Cobalt,,,,,,,,,,0.0,18651.13191186683,ZAF,GBR,Africa,0,Europe,0,0.927,0.764,5.069824481193601e-06,0.09455796516875366,port493_land,GBR
mine_2842,ZAF,Nickel,Copper,Platinum,Palladium,Chromite,Cobalt,,,,,,,,,,0.0,18651.13191186683,ZAF,GEO,Africa,0,Europe,0,489.528,522.5,0.0034672556170466705,64.66824188569866,port1016_land,GEO
mine_2842,ZAF,Nickel,Copper,Platinum,Palladium,Chromite,Cobalt,,,,,,,,,,0.0,18651.13191186683,ZAF,KHM,Africa,0,Asia,0,3695.596,8031.359,0.05329526240242743,994.0169693452306,port535_land,KHM
mine_2842,ZAF,Nickel,Copper,Platinum,Palladium,Chromite,Cobalt,,,,,,,,,,0.0,18651.13191186683,ZAF,MYS,Africa,0,Asia,0,481.576,1256.395,0.008337306451635123,155.50020241910502,port672_land,MYS
mine_2842,ZAF,Nickel,Copper,Platinum,Palladium,Chromite,Cobalt,,,,,,,,,,0.0,18651.13191186683,ZAF,NLD,Africa,0,Europe,0,2.543,0.07,4.6451271424548695e-07,0.008663687908131879,port1114_land,NLD
mine_2842,ZAF,Nickel,Copper,Platinum,Palladium,Chromite,Cobalt,,,,,,,,,,0.0,18651.13191186683,ZAF,RUS,Africa,0,Europe,0,2.018,0.008,5.3087167342341363e-08,0.0009901357609293576,port1095_land,RUS
mine_2842,ZAF,Nickel,Copper,Platinum,Palladium,Chromite,Cobalt,,,,,,,,,,0.0,18651.13191186683,ZAF,TUR,Africa,0,Asia,0,0.134,0.018,1.1944612652026805e-07,0.002227805462091054,port1406_land,TUR
mine_2842,ZAF,Nickel,Copper,Platinum,Palladium,Chromite,Cobalt,,,,,,,,,,0.0,18651.13191186683,ZAF,TWN,Africa,0,Asia,0,2493.233,2086.224,0.013843965325201097,258.205623463636,port541_land,TWN
mine_2842,ZAF,Nickel,Copper,Platinum,Palladium,Chromite,Cobalt,,,,,,,,,,0.0,18651.13191186683,ZAF,USA,Africa,0,North America,0,0.02,0.27,1.7916918978040211e-06,0.03341708193136582,port812_land,USA
mine_2852,ZAF,Palladium,Nickel,Copper,Platinum,,,,,,,,,,,,0.0,5301.602616921216,ZAF,AUS,Africa,0,Oceania,0,2243.85,611.793,0.004059794671234131,21.52341805317768,port955_land,AUS
mine_2852,ZAF,Palladium,Nickel,Copper,Platinum,,,,,,,,,,,,0.0,5301.602616921216,ZAF,AUT,Africa,0,Europe,1,8.716,22.437,0.00014888959670751416,0.7893534755369016,port446_land,AUT
mine_2852,ZAF,Palladium,Nickel,Copper,Platinum,,,,,,,,,,,,0.0,5301.602616921216,ZAF,BGR,Africa,0,Europe,0,225.105,83.326,0.000552942663245992,2.9314822704723382,port1355_land,BGR
mine_2852,ZAF,Palladium,Nickel,Copper,Platinum,,,,,,,,,,,,0.0,5301.602616921216,ZAF,BRA,Africa,0,South America,0,0.053,0.023,1.5262560610923142e-07,0.0008091603127578881,port506_land,BRA
mine_2852,ZAF,Palladium,Nickel,Copper,Platinum,,,,,,,,,,,,0.0,5301.602616921216,ZAF,CAN,Africa,0,North America,0,0.049,0.004,2.6543583671170682e-08,0.00014072353265354574,port1350_land,CAN
mine_2852,ZAF,Palladium,Nickel,Copper,Platinum,,,,,,,,,,,,0.0,5301.602616921216,ZAF,CHN,Africa,0,Asia,0,204446.308,100494.827,0.6668732122485806,3535.4967672117327,port1195_land,CHN
mine_2852,ZAF,Palladium,Nickel,Copper,Platinum,,,,,,,,,,,,0.0,5301.602616921216,ZAF,DEU,Africa,0,Europe,0,0.014,0.003,1.990768775337801e-08,0.00010554264949015931,port446_land,DEU
mine_2852,ZAF,Palladium,Nickel,Copper,Platinum,,,,,,,,,,,,0.0,5301.602616921216,ZAF,ESP,Africa,0,Europe,0,1.532,0.11,7.299485509571937e-07,0.003869897147972508,port635_land,ESP
mine_2852,ZAF,Palladium,Nickel,Copper,Platinum,,,,,,,,,,,,0.0,5301.602616921216,ZAF,FIN,Africa,0,Europe,0,0.075,0.026,1.725332938626094e-07,0.0009147029622480473,port586_land,FIN
mine_2852,ZAF,Palladium,Nickel,Copper,Platinum,,,,,,,,,,,,0.0,5301.602616921216,ZAF,GBR,Africa,0,Europe,0,0.927,0.764,5.069824481193601e-06,0.026878194736827243,port493_land,GBR
mine_2852,ZAF,Palladium,Nickel,Copper,Platinum,,,,,,,,,,,,0.0,5301.602616921216,ZAF,GEO,Africa,0,Europe,0,489.528,522.5,0.0034672556170466705,18.382011452869417,port1016_land,GEO
mine_2852,ZAF,Palladium,Nickel,Copper,Platinum,,,,,,,,,,,,0.0,5301.602616921216,ZAF,KHM,Africa,0,Asia,0,3695.596,8031.359,0.05329526240242743,282.55030262221214,port535_land,KHM
mine_2852,ZAF,Palladium,Nickel,Copper,Platinum,,,,,,,,,,,,0.0,5301.602616921216,ZAF,MYS,Africa,0,Asia,0,481.576,1256.395,0.008337306451635123,44.201085702062905,port672_land,MYS
mine_2852,ZAF,Palladium,Nickel,Copper,Platinum,,,,,,,,,,,,0.0,5301.602616921216,ZAF,NLD,Africa,0,Europe,0,2.543,0.07,4.6451271424548695e-07,0.002462661821437051,port1114_land,NLD
mine_2852,ZAF,Palladium,Nickel,Copper,Platinum,,,,,,,,,,,,0.0,5301.602616921216,ZAF,RUS,Africa,0,Europe,0,2.018,0.008,5.3087167342341363e-08,0.0002814470653070915,port1095_land,RUS
mine_2852,ZAF,Palladium,Nickel,Copper,Platinum,,,,,,,,,,,,0.0,5301.602616921216,ZAF,TUR,Africa,0,Asia,0,0.134,0.018,1.1944612652026805e-07,0.0006332558969409557,port1406_land,TUR
mine_2852,ZAF,Palladium,Nickel,Copper,Platinum,,,,,,,,,,,,0.0,5301.602616921216,ZAF,TWN,Africa,0,Asia,0,2493.233,2086.224,0.013843965325201097,73.39520279665271,port541_land,TWN
mine_2852,ZAF,Palladium,Nickel,Copper,Platinum,,,,,,,,,,,,0.0,5301.602616921216,ZAF,USA,Africa,0,North America,0,0.02,0.27,1.7916918978040211e-06,0.009498838454114339,port812_land,USA
mine_2859,ZAF,Nickel,Copper,Platinum,Palladium,Chromium,,,,,,,,,,,0.0,172424.85853758387,ZAF,AUS,Africa,0,Oceania,0,2243.85,611.793,0.004059794671234131,700.0095218791819,port955_land,AUS
mine_2859,ZAF,Nickel,Copper,Platinum,Palladium,Chromium,,,,,,,,,,,0.0,172424.85853758387,ZAF,AUT,Africa,0,Europe,1,8.716,22.437,0.00014888959670751416,25.672267650011044,port446_land,AUT
mine_2859,ZAF,Nickel,Copper,Platinum,Palladium,Chromium,,,,,,,,,,,0.0,172424.85853758387,ZAF,BGR,Africa,0,Europe,0,225.105,83.326,0.000552942663245992,95.34106048958506,port1355_land,BGR
mine_2859,ZAF,Nickel,Copper,Platinum,Palladium,Chromium,,,,,,,,,,,0.0,172424.85853758387,ZAF,BRA,Africa,0,South America,0,0.053,0.023,1.5262560610923142e-07,0.026316448542597223,port506_land,BRA
mine_2859,ZAF,Nickel,Copper,Platinum,Palladium,Chromium,,,,,,,,,,,0.0,172424.85853758387,ZAF,CAN,Africa,0,North America,0,0.049,0.004,2.6543583671170682e-08,0.004576773659582126,port1350_land,CAN
mine_2859,ZAF,Nickel,Copper,Platinum,Palladium,Chromium,,,,,,,,,,,0.0,172424.85853758387,ZAF,CHN,Africa,0,Asia,0,204446.308,100494.827,0.6668732122485806,114985.51928446567,port1195_land,CHN
mine_2859,ZAF,Nickel,Copper,Platinum,Palladium,Chromium,,,,,,,,,,,0.0,172424.85853758387,ZAF,DEU,Africa,0,Europe,0,0.014,0.003,1.990768775337801e-08,0.0034325802446865945,port446_land,DEU
mine_2859,ZAF,Nickel,Copper,Platinum,Palladium,Chromium,,,,,,,,,,,0.0,172424.85853758387,ZAF,ESP,Africa,0,Europe,0,1.532,0.11,7.299485509571937e-07,0.12586127563850846,port635_land,ESP
mine_2859,ZAF,Nickel,Copper,Platinum,Palladium,Chromium,,,,,,,,,,,0.0,172424.85853758387,ZAF,FIN,Africa,0,Europe,0,0.075,0.026,1.725332938626094e-07,0.029749028787283815,port586_land,FIN
mine_2859,ZAF,Nickel,Copper,Platinum,Palladium,Chromium,,,,,,,,,,,0.0,172424.85853758387,ZAF,GBR,Africa,0,Europe,0,0.927,0.764,5.069824481193601e-06,0.8741637689801861,port493_land,GBR
mine_2859,ZAF,Nickel,Copper,Platinum,Palladium,Chromium,,,,,,,,,,,0.0,172424.85853758387,ZAF,GEO,Africa,0,Europe,0,489.528,522.5,0.0034672556170466705,597.8410592829152,port1016_land,GEO
mine_2859,ZAF,Nickel,Copper,Platinum,Palladium,Chromium,,,,,,,,,,,0.0,172424.85853758387,ZAF,KHM,Africa,0,Asia,0,3695.596,8031.359,0.05329526240242743,9189.428080461961,port535_land,KHM
mine_2859,ZAF,Nickel,Copper,Platinum,Palladium,Chromium,,,,,,,,,,,0.0,172424.85853758387,ZAF,MYS,Africa,0,Asia,0,481.576,1256.395,0.008337306451635123,1437.5588855076714,port672_land,MYS
mine_2859,ZAF,Nickel,Copper,Platinum,Palladium,Chromium,,,,,,,,,,,0.0,172424.85853758387,ZAF,NLD,Africa,0,Europe,0,2.543,0.07,4.6451271424548695e-07,0.0800935390426872,port1114_land,NLD
mine_2859,ZAF,Nickel,Copper,Platinum,Palladium,Chromium,,,,,,,,,,,0.0,172424.85853758387,ZAF,RUS,Africa,0,Europe,0,2.018,0.008,5.3087167342341363e-08,0.009153547319164252,port1095_land,RUS
mine_2859,ZAF,Nickel,Copper,Platinum,Palladium,Chromium,,,,,,,,,,,0.0,172424.85853758387,ZAF,TUR,Africa,0,Asia,0,0.134,0.018,1.1944612652026805e-07,0.020595481468119563,port1406_land,TUR
mine_2859,ZAF,Nickel,Copper,Platinum,Palladium,Chromium,,,,,,,,,,,0.0,172424.85853758387,ZAF,TWN,Africa,0,Asia,0,2493.233,2086.224,0.013843965325201097,2387.0437627970155,port541_land,TWN
mine_2859,ZAF,Nickel,Copper,Platinum,Palladium,Chromium,,,,,,,,,,,0.0,172424.85853758387,ZAF,USA,Africa,0,North America,0,0.02,0.27,1.7916918978040211e-06,0.30893222202179355,port812_land,USA
mine_2921,ZAF,Platinum,Palladium,Copper,Nickel,,,,,,,,,,,,0.0,23898.353400968117,ZAF,AUS,Africa,0,Oceania,0,2243.85,611.793,0.004059794671234131,97.02240778852044,port955_land,AUS
mine_2921,ZAF,Platinum,Palladium,Copper,Nickel,,,,,,,,,,,,0.0,23898.353400968117,ZAF,AUT,Africa,0,Europe,1,8.716,22.437,0.00014888959670751416,3.5582161998437924,port446_land,AUT
mine_2921,ZAF,Platinum,Palladium,Copper,Nickel,,,,,,,,,,,,0.0,23898.353400968117,ZAF,BGR,Africa,0,Europe,0,225.105,83.326,0.000552942663245992,13.214419176725222,port1355_land,BGR
mine_2921,ZAF,Platinum,Palladium,Copper,Nickel,,,,,,,,,,,,0.0,23898.353400968117,ZAF,BRA,Africa,0,South America,0,0.053,0.023,1.5262560610923142e-07,0.003647500672835371,port506_land,BRA
mine_2921,ZAF,Platinum,Palladium,Copper,Nickel,,,,,,,,,,,,0.0,23898.353400968117,ZAF,CAN,Africa,0,North America,0,0.049,0.004,2.6543583671170682e-08,0.0006343479431018036,port1350_land,CAN
mine_2921,ZAF,Platinum,Palladium,Copper,Nickel,,,,,,,,,,,,0.0,23898.353400968117,ZAF,CHN,Africa,0,Asia,0,204446.308,100494.827,0.6668732122485806,15937.171699955401,port1195_land,CHN
mine_2921,ZAF,Platinum,Palladium,Copper,Nickel,,,,,,,,,,,,0.0,23898.353400968117,ZAF,DEU,Africa,0,Europe,0,0.014,0.003,1.990768775337801e-08,0.0004757609573263527,port446_land,DEU
mine_2921,ZAF,Platinum,Palladium,Copper,Nickel,,,,,,,,,,,,0.0,23898.353400968117,ZAF,ESP,Africa,0,Europe,0,1.532,0.11,7.299485509571937e-07,0.0174445684352996,port635_land,ESP
mine_2921,ZAF,Platinum,Palladium,Copper,Nickel,,,,,,,,,,,,0.0,23898.353400968117,ZAF,FIN,Africa,0,Europe,0,0.075,0.026,1.725332938626094e-07,0.004123261630161724,port586_land,FIN
mine_2921,ZAF,Platinum,Palladium,Copper,Nickel,,,,,,,,,,,,0.0,23898.353400968117,ZAF,GBR,Africa,0,Europe,0,0.927,0.764,5.069824481193601e-06,0.12116045713244451,port493_land,GBR
mine_2921,ZAF,Platinum,Palladium,Copper,Nickel,,,,,,,,,,,,0.0,23898.353400968117,ZAF,GEO,Africa,0,Europe,0,489.528,522.5,0.0034672556170466705,82.86170006767311,port1016_land,GEO
mine_2921,ZAF,Platinum,Palladium,Copper,Nickel,,,,,,,,,,,,0.0,23898.353400968117,ZAF,KHM,Africa,0,Asia,0,3695.596,8031.359,0.05329526240242743,1273.6690154905398,port535_land,KHM
mine_2921,ZAF,Platinum,Palladium,Copper,Nickel,,,,,,,,,,,,0.0,23898.353400968117,ZAF,MYS,Africa,0,Asia,0,481.576,1256.395,0.008337306451635123,199.24789599334767,port672_land,MYS
mine_2921,ZAF,Platinum,Palladium,Copper,Nickel,,,,,,,,,,,,0.0,23898.353400968117,ZAF,NLD,Africa,0,Europe,0,2.543,0.07,4.6451271424548695e-07,0.011101089004281564,port1114_land,NLD
mine_2921,ZAF,Platinum,Palladium,Copper,Nickel,,,,,,,,,,,,0.0,23898.353400968117,ZAF,RUS,Africa,0,Europe,0,2.018,0.008,5.3087167342341363e-08,0.0012686958862036073,port1095_land,RUS
mine_2921,ZAF,Platinum,Palladium,Copper,Nickel,,,,,,,,,,,,0.0,23898.353400968117,ZAF,TUR,Africa,0,Asia,0,0.134,0.018,1.1944612652026805e-07,0.002854565743958116,port1406_land,TUR
mine_2921,ZAF,Platinum,Palladium,Copper,Nickel,,,,,,,,,,,,0.0,23898.353400968117,ZAF,TWN,Africa,0,Asia,0,2493.233,2086.224,0.013843965325201097,330.8479758124043,port541_land,TWN
mine_2921,ZAF,Platinum,Palladium,Copper,Nickel,,,,,,,,,,,,0.0,23898.353400968117,ZAF,USA,Africa,0,North America,0,0.02,0.27,1.7916918978040211e-06,0.04281848615937175,port812_land,USA
mine_2956,ZAF,Platinum,Nickel,Copper,Palladium,,,,,,,,,,,,0.0,106.55953657083907,ZAF,AUS,Africa,0,Oceania,0,2243.85,611.793,0.004059794671234131,0.43260983873947095,port955_land,AUS
mine_2956,ZAF,Platinum,Nickel,Copper,Palladium,,,,,,,,,,,,0.0,106.55953657083907,ZAF,AUT,Africa,0,Europe,1,8.716,22.437,0.00014888959670751416,0.015865606425371836,port446_land,AUT
mine_2956,ZAF,Platinum,Nickel,Copper,Palladium,,,,,,,,,,,,0.0,106.55953657083907,ZAF,BGR,Africa,0,Europe,0,225.105,83.326,0.000552942663245992,0.05892131394573844,port1355_land,BGR
mine_2956,ZAF,Platinum,Nickel,Copper,Palladium,,,,,,,,,,,,0.0,106.55953657083907,ZAF,BRA,Africa,0,South America,0,0.053,0.023,1.5262560610923142e-07,1.6263713855843124e-05,port506_land,BRA
mine_2956,ZAF,Platinum,Nickel,Copper,Palladium,,,,,,,,,,,,0.0,106.55953657083907,ZAF,CAN,Africa,0,North America,0,0.049,0.004,2.6543583671170682e-08,2.828471974929239e-06,port1350_land,CAN
mine_2956,ZAF,Platinum,Nickel,Copper,Palladium,,,,,,,,,,,,0.0,106.55953657083907,ZAF,CHN,Africa,0,Asia,0,204446.308,100494.827,0.6668732122485806,71.06170044871556,port1195_land,CHN
mine_2956,ZAF,Platinum,Nickel,Copper,Palladium,,,,,,,,,,,,0.0,106.55953657083907,ZAF,DEU,Africa,0,Europe,0,0.014,0.003,1.990768775337801e-08,2.121353981196929e-06,port446_land,DEU
mine_2956,ZAF,Platinum,Nickel,Copper,Palladium,,,,,,,,,,,,0.0,106.55953657083907,ZAF,ESP,Africa,0,Europe,0,1.532,0.11,7.299485509571937e-07,7.778297931055407e-05,port635_land,ESP
mine_2956,ZAF,Platinum,Nickel,Copper,Palladium,,,,,,,,,,,,0.0,106.55953657083907,ZAF,FIN,Africa,0,Europe,0,0.075,0.026,1.725332938626094e-07,1.8385067837040053e-05,port586_land,FIN
mine_2956,ZAF,Platinum,Nickel,Copper,Palladium,,,,,,,,,,,,0.0,106.55953657083907,ZAF,GBR,Africa,0,Europe,0,0.927,0.764,5.069824481193601e-06,0.0005402381472114847,port493_land,GBR
mine_2956,ZAF,Platinum,Nickel,Copper,Palladium,,,,,,,,,,,,0.0,106.55953657083907,ZAF,GEO,Africa,0,Europe,0,489.528,522.5,0.0034672556170466705,0.3694691517251319,port1016_land,GEO
mine_2956,ZAF,Platinum,Nickel,Copper,Palladium,,,,,,,,,,,,0.0,106.55953657083907,ZAF,KHM,Africa,0,Asia,0,3695.596,8031.359,0.05329526240242743,5.67911846302393,port535_land,KHM
mine_2956,ZAF,Platinum,Nickel,Copper,Palladium,,,,,,,,,,,,0.0,106.55953657083907,ZAF,MYS,Africa,0,Asia,0,481.576,1256.395,0.008337306451635123,0.8884195117353054,port672_land,MYS
mine_2956,ZAF,Platinum,Nickel,Copper,Palladium,,,,,,,,,,,,0.0,106.55953657083907,ZAF,NLD,Africa,0,Europe,0,2.543,0.07,4.6451271424548695e-07,4.9498259561261684e-05,port1114_land,NLD
mine_2956,ZAF,Platinum,Nickel,Copper,Palladium,,,,,,,,,,,,0.0,106.55953657083907,ZAF,RUS,Africa,0,Europe,0,2.018,0.008,5.3087167342341363e-08,5.656943949858478e-06,port1095_land,RUS
mine_2956,ZAF,Platinum,Nickel,Copper,Palladium,,,,,,,,,,,,0.0,106.55953657083907,ZAF,TUR,Africa,0,Asia,0,0.134,0.018,1.1944612652026805e-07,1.2728123887181574e-05,port1406_land,TUR
mine_2956,ZAF,Platinum,Nickel,Copper,Palladium,,,,,,,,,,,,0.0,106.55953657083907,ZAF,TWN,Africa,0,Asia,0,2493.233,2086.224,0.013843965325201097,1.4752065293561942,port541_land,TWN
mine_2956,ZAF,Platinum,Nickel,Copper,Palladium,,,,,,,,,,,,0.0,106.55953657083907,ZAF,USA,Africa,0,North America,0,0.02,0.27,1.7916918978040211e-06,0.00019092185830772365,port812_land,USA
mine_2957,ZAF,Nickel,Copper,Platinum,Palladium,Chromite,,,,,,,,,,,0.0,99351.45849006243,ZAF,AUS,Africa,0,Oceania,0,2243.85,611.793,0.004059794671234131,403.34652175729445,port955_land,AUS
mine_2957,ZAF,Nickel,Copper,Platinum,Palladium,Chromite,,,,,,,,,,,0.0,99351.45849006243,ZAF,AUT,Africa,0,Europe,1,8.716,22.437,0.00014888959670751416,14.79239858688873,port446_land,AUT
mine_2957,ZAF,Nickel,Copper,Platinum,Palladium,Chromite,,,,,,,,,,,0.0,99351.45849006243,ZAF,BGR,Africa,0,Europe,0,225.105,83.326,0.000552942663245992,54.93566005486875,port1355_land,BGR
mine_2957,ZAF,Nickel,Copper,Platinum,Palladium,Chromite,,,,,,,,,,,0.0,99351.45849006243,ZAF,BRA,Africa,0,South America,0,0.053,0.023,1.5262560610923142e-07,0.015163576569881924,port506_land,BRA
mine_2957,ZAF,Nickel,Copper,Platinum,Palladium,Chromite,,,,,,,,,,,0.0,99351.45849006243,ZAF,CAN,Africa,0,North America,0,0.049,0.004,2.6543583671170682e-08,0.002637143751283813,port1350_land,CAN
mine_2957,ZAF,Nickel,Copper,Platinum,Palladium,Chromite,,,,,,,,,,,0.0,99351.45849006243,ZAF,CHN,Africa,0,Asia,0,204446.308,100494.827,0.6668732122485806,66254.82626484946,port1195_land,CHN
mine_2957,ZAF,Nickel,Copper,Platinum,Palladium,Chromite,,,,,,,,,,,0.0,99351.45849006243,ZAF,DEU,Africa,0,Europe,0,0.014,0.003,1.990768775337801e-08,0.0019778578134628595,port446_land,DEU
mine_2957,ZAF,Nickel,Copper,Platinum,Palladium,Chromite,,,,,,,,,,,0.0,99351.45849006243,ZAF,ESP,Africa,0,Europe,0,1.532,0.11,7.299485509571937e-07,0.07252145316030485,port635_land,ESP
mine_2957,ZAF,Nickel,Copper,Platinum,Palladium,Chromite,,,,,,,,,,,0.0,99351.45849006243,ZAF,FIN,Africa,0,Europe,0,0.075,0.026,1.725332938626094e-07,0.017141434383344784,port586_land,FIN
mine_2957,ZAF,Nickel,Copper,Platinum,Palladium,Chromite,,,,,,,,,,,0.0,99351.45849006243,ZAF,GBR,Africa,0,Europe,0,0.927,0.764,5.069824481193601e-06,0.5036944564952083,port493_land,GBR
mine_2957,ZAF,Nickel,Copper,Platinum,Palladium,Chromite,,,,,,,,,,,0.0,99351.45849006243,ZAF,GEO,Africa,0,Europe,0,489.528,522.5,0.0034672556170466705,344.4769025114481,port1016_land,GEO
mine_2957,ZAF,Nickel,Copper,Platinum,Palladium,Chromite,,,,,,,,,,,0.0,99351.45849006243,ZAF,KHM,Africa,0,Asia,0,3695.596,8031.359,0.05329526240242743,5294.962050291753,port535_land,KHM
mine_2957,ZAF,Nickel,Copper,Platinum,Palladium,Chromite,,,,,,,,,,,0.0,99351.45849006243,ZAF,MYS,Africa,0,Asia,0,481.576,1256.395,0.008337306451635123,828.3235558485566,port672_land,MYS
mine_2957,ZAF,Nickel,Copper,Platinum,Palladium,Chromite,,,,,,,,,,,0.0,99351.45849006243,ZAF,NLD,Africa,0,Europe,0,2.543,0.07,4.6451271424548695e-07,0.04615001564746673,port1114_land,NLD
mine_2957,ZAF,Nickel,Copper,Platinum,Palladium,Chromite,,,,,,,,,,,0.0,99351.45849006243,ZAF,RUS,Africa,0,Europe,0,2.018,0.008,5.3087167342341363e-08,0.005274287502567626,port1095_land,RUS
mine_2957,ZAF,Nickel,Copper,Platinum,Palladium,Chromite,,,,,,,,,,,0.0,99351.45849006243,ZAF,TUR,Africa,0,Asia,0,0.134,0.018,1.1944612652026805e-07,0.011867146880777156,port1406_land,TUR
mine_2957,ZAF,Nickel,Copper,Platinum,Palladium,Chromite,,,,,,,,,,,0.0,99351.45849006243,ZAF,TWN,Africa,0,Asia,0,2493.233,2086.224,0.013843965325201097,1375.4181463445805,port541_land,TWN
mine_2957,ZAF,Nickel,Copper,Platinum,Palladium,Chromite,,,,,,,,,,,0.0,99351.45849006243,ZAF,USA,Africa,0,North America,0,0.02,0.27,1.7916918978040211e-06,0.1780072032116574,port812_land,USA
mine_2974,ZAF,Chromite,Nickel,Copper,Palladium,Platinum,,,,,,,,,,,0.0,6205.869231322034,ZAF,AUS,Africa,0,Oceania,0,2243.85,611.793,0.004059794671234131,25.194554835697044,port955_land,AUS
mine_2974,ZAF,Chromite,Nickel,Copper,Palladium,Platinum,,,,,,,,,,,0.0,6205.869231322034,ZAF,AUT,Africa,0,Europe,1,8.716,22.437,0.00014888959670751416,0.9239893670711085,port446_land,AUT
mine_2974,ZAF,Chromite,Nickel,Copper,Palladium,Platinum,,,,,,,,,,,0.0,6205.869231322034,ZAF,BGR,Africa,0,Europe,0,225.105,83.326,0.000552942663245992,3.4314898605235626,port1355_land,BGR
mine_2974,ZAF,Chromite,Nickel,Copper,Palladium,Platinum,,,,,,,,,,,0.0,6205.869231322034,ZAF,BRA,Africa,0,South America,0,0.053,0.023,1.5262560610923142e-07,0.0009471745528651554,port506_land,BRA
mine_2974,ZAF,Chromite,Nickel,Copper,Palladium,Platinum,,,,,,,,,,,0.0,6205.869231322034,ZAF,CAN,Africa,0,North America,0,0.049,0.004,2.6543583671170682e-08,0.0001647260091939401,port1350_land,CAN
mine_2974,ZAF,Chromite,Nickel,Copper,Palladium,Platinum,,,,,,,,,,,0.0,6205.869231322034,ZAF,CHN,Africa,0,Asia,0,204446.308,100494.827,0.6668732122485806,4138.527949086355,port1195_land,CHN
mine_2974,ZAF,Chromite,Nickel,Copper,Palladium,Platinum,,,,,,,,,,,0.0,6205.869231322034,ZAF,DEU,Africa,0,Europe,0,0.014,0.003,1.990768775337801e-08,0.00012354450689545506,port446_land,DEU
mine_2974,ZAF,Chromite,Nickel,Copper,Palladium,Platinum,,,,,,,,,,,0.0,6205.869231322034,ZAF,ESP,Africa,0,Europe,0,1.532,0.11,7.299485509571937e-07,0.004529965252833352,port635_land,ESP
